회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS연결),매출액(수익)(*)(IFRS연결),당기순이익(손실)(IFRS연결),자본(*)(IFRS연결),이자비용(IFRS연결),이자수익(IFRS연결),배당금수익(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),* 발행한 주식총수(*)(IFRS연결),자산(*)(IFRS연결),현금및현금성자산(*)(IFRS연결),유동부채(*)(IFRS연결),재고자산(*)(IFRS연결),유동자산(*)(IFRS연결),부채(*)(IFRS연결),합계_기말인원,법인세비용차감전(계속사업)손익(IFRS연결),인건비(IFRS연결),금융비용(IFRS연결),임차료(IFRS연결),세금과공과(IFRS연결),감가상각비(IFRS연결),상장일,상장폐지일
(주)하이로닉,149980,2015/12,2089544,17916048,2822832,43968801,25050,559656,0,339512,13983895,45861702,3566318,1616970,3749446,34389906,1892901,113,3151.6,4338.16,-534.61,0,0,375.88,2014/12/17,
(주)하이로닉,149980,2016/12,347124,15476750,595148,42826511,0,276036,275,500839,14094745,44722988,1564121,1351735,3266990,30410531,1896477,95,693.28,4158.16,-276.31,0,0,614.29,2014/12/17,
(주)하이로닉,149980,2017/12,1748125,18132156,762581,40182337,64277,196893,15,1444675,14094745,50030989,1726089,8780148,5664695,31522241,9848652,94,371.62,4475.85,-132.63,0,0,871.79,2014/12/17,
(주)하이로닉,149980,2018/12,-28353,20327716,140763,38421233,102236,154106,3813,-1459808,14094745,43012662,2796904,3770475,8403945,25650299,4591429,88,105.6,5694.64,-55.68,0,0,964.25,2014/12/17,
(주)하이로닉,149980,2019/12,2612626,20128483,3048462,41531441,68164,267222,6255,4292745,14099995,46866861,2149915,4212991,8772493,29295010,5335419,82,2820.66,5538.68,-205.31,0,0,1210.33,2014/12/17,
(주)하이로닉,149980,2020/12,1235437,12985882,3216733,41640124,58949,145470,2950,4108681,14099995,44757846,3471445,1891242,8982116,28853568,3117722,83,2463.3,4152.75,-89.47,0,0,1015.74,2014/12/17,
(주)하이브,352820,2016/12,,,,,,,,,,,,,,,,,,,,,,,2020/10/15,
(주)하이브,352820,2017/12,,,,,,,,,,,,,,,,,,,,,,,2020/10/15,
(주)하이브,352820,2018/12,,,,,,,,,,,,,,,,,,,,,,,2020/10/15,
(주)하이브,352820,2019/12,98742469,587224478,72424095,173522921,1260312,494631,0,91713636,1669762,362989836,160780830,174561335,12971590,294652316,189466915,,98492.42,45020.34,765.68,3788.97,2429.02,9313.08,2020/10/15,
(주)하이브,352820,2020/12,145515649,796283397,87061118,1198939410,3886518,2057652,0,116677031,35623760,1924442638,380243932,296242203,61961013,1389256653,725503228,382,126246.52,82213.11,1828.87,2897.98,8186.08,34947.19,2020/10/15,
(주)하이비젼시스템,126700,2011/12,,,,,,,,,,,,,,,,,,,,,,,2010/09/10,
(주)하이비젼시스템,126700,2012/12,,,,,,,,,,,,,,,,116,,,,,,,2010/09/10,
(주)하이비젼시스템,126700,2013/12,10944560,68256830,10888583,63748678,99921,722286,0,17554044,14019496,72308625,3488018,6653097,5310697,58865976,8559947,161,11842.54,5510.25,-622.37,0,0,511.44,2010/09/10,
(주)하이비젼시스템,126700,2014/12,6178842,62278665,7172310,67289411,54498,730131,0,4795312,14942112,78843910,7753926,10122307,6697074,62803090,11554499,173,7710.16,6017.47,-675.63,0,0,637.46,2010/09/10,
(주)하이비젼시스템,126700,2015/12,6673316,87660105,9352122,76170527,73504,418559,22000,6405056,14942112,88762621,16810184,11849604,9235591,61383012,12592094,220,9753.02,7572.21,-367.06,0,0,1136.21,2010/09/10,
(주)하이비젼시스템,126700,2016/12,4668716,77544962,4630603,79600573,52257,208678,22000,14566056,14942112,99277220,12136647,19532695,12229347,74518773,19676647,198,3934.48,7898.07,-178.42,0,0,2459.07,2010/09/10,
(주)하이비젼시스템,126700,2017/12,28084152,168889854,20442632,97399046,144783,340043,44000,27178816,14942112,156298933,29949251,58646950,35524961,115257330,58899887,250,24080.63,11681.91,-239.26,0,0,1767.65,2010/09/10,
(주)하이비젼시스템,126700,2018/12,20080328,183093114,20294871,120486523,71493,439020,44000,18694034,14942112,167515611,50439180,46860688,28155567,108131396,47029088,296,24909.07,17543.36,-411.53,0,0,1088.44,2010/09/10,
(주)하이비젼시스템,126700,2019/12,3648154,134228522,6512620,125174656,134225,447186,44000,-14439141,14942112,165852207,18542795,39634514,31629614,103647476,40677551,295,6212.03,18804.03,-356.96,0,0,2089.85,2010/09/10,
(주)하이비젼시스템,126700,2020/12,12801334,183197920,9750536,134068159,89109,235133,44000,14868076,14942112,168432268,35611923,32729555,17313118,104001529,34364108,301,16182.76,16376.72,-190.02,0,0,1894.15,2010/09/10,
(주)하이소닉,106080,2011/12,560078,49666396,903078,29802562,73378,443725,0,-308453,6781754,41982763,3182845,9174655,3161398,29635194,12180201,70,930.42,11447.9,-370.35,516.97,0,2677.96,2010/02/09,
(주)하이소닉,106080,2012/12,7563551,48336256,3839686,34461724,308074,453612,0,10653990,7100314,47465224,8090189,10157644,3012222,22933670,13003501,85,4892.58,12163.58,-145.54,0,74.98,2584.03,2010/02/09,
(주)하이소닉,106080,2013/12,-4744768,43739519,-5682378,27341035,283153,166841,0,-1671448,10643911,44737429,1396343,16524915,1902307,16089427,17396394,92,-5392.77,12851.42,116.31,0,186.07,4587.8,2010/02/09,
(주)하이소닉,106080,2014/12,-5356344,35183403,-7799451,19795411,422130,91433,0,-2035757,10643911,48505395,1429700,21688390,2281875,17557327,28709984,74,-9317.29,13392.39,330.7,0,334.81,5071.48,2010/02/09,
(주)하이소닉,106080,2015/12,1343885,53606368,623606,23690202,864420,81848,0,4428705,11425831,43692572,3181372,13636090,2092720,17835400,20002369,67,236.08,19440.02,782.57,0,1845.42,5277.19,2010/02/09,
(주)하이소닉,106080,2016/12,-5223729,32294254,-7284678,26318939,1694995,544503,0,-687679,13779024,51067235,2326159,22152453,2222105,27632001,24748296,58,-8621.09,14978.4,1150.49,0,1325.16,5113.13,2010/02/09,
(주)하이소닉,106080,2017/12,-1625823,43412643,-9153618,21884269,2037383,742748,0,5318277,76704986,40660600,1306511,15845918,3044441,20729744,18776331,42,-8608.5,14935.74,1294.64,0,1278.88,4796.49,2010/02/09,
(주)하이소닉,106080,2018/12,-6246702,20064958,-33001201,2786211,3340496,564056,0,-5507031,20645684,34061708,496595,29332685,2018899,14944794,31275498,43,-30619.34,9015.71,2776.44,0,475.23,3579.99,2010/02/09,
(주)하이소닉,106080,2019/12,-5783565,13164584,-7318936,11224960,994086,297622,0,-695977,14762358,18798333,4317355,6458207,1312284,10333881,7573373,31,-7315.82,6323.1,696.46,0,149.58,1556.66,2010/02/09,
(주)하이소닉,106080,2020/12,-5286262,9809337,-6341857,5140199,356666,74978,0,-4245611,14640726,21492502,761019,15176152,1582044,11415070,16352303,22,-6336.95,2209.14,281.69,0,23.59,1126.03,2010/02/09,
(주)하이스틸,071090,2011/12,,,,,,,,,,,,,,,,196,,,,,,,2003/02/17,
(주)하이스틸,071090,2012/12,,,,,,,,,,,,,,,,212,,,,,,,2003/02/17,
(주)하이스틸,071090,2013/12,,,,,,,,,,,,,,,,217,,,,,,,2003/02/17,
(주)하이스틸,071090,2014/12,,,,,,,,,,,,,,,,218,,,,,,,2003/02/17,
(주)하이스틸,071090,2015/12,,,,,,,,,,,,,,,,215,,,,,,,2003/02/17,
(주)하이스틸,071090,2016/12,,,,,,,,,,,,,,,,208,,,,,,,2003/02/17,
(주)하이스틸,071090,2017/12,10955966,211722600,8370261,136109762,2657756,336067,9225,-1807835,1999944,245323396,13552651,75794134,32123541,90618853,109213634,213,8797.96,9432.62,2312.46,0,0,4789.98,2003/02/17,
(주)하이스틸,071090,2018/12,-5206878,170541410,-7160985,128389177,2751837,412643,6138,13120122,1999944,232990175,18051777,57950464,31734355,80649515,104600998,212,-7930.64,9800.58,2333.06,0,0,5004.23,2003/02/17,
(주)하이스틸,071090,2019/12,1108837,214251803,31538,127661954,2745732,535665,1093,-2424925,1999944,234322434,19292330,59161158,29039194,83236116,106660480,201,349.52,10406.04,2208.97,0,0,5284.12,2003/02/17,
(주)하이스틸,071090,2020/12,290643,161686463,-1259003,126044944,2333189,897715,1073,2826514,1999944,239658335,18280684,84869119,28215237,86466302,113613390,197,-1213.55,9742.64,1434.4,0,0,5148.18,2003/02/17,
(주)하이텍팜,106190,2011/12,,,,,,,,,,,,,,,,66,,,,,,,2010/07/28,
(주)하이텍팜,106190,2012/12,,,,,,,,,,,,,,,,59,,,,,,,2010/07/28,
(주)하이텍팜,106190,2013/12,,,,,,,,,,,,,,,,59,,,,,,,2010/07/28,
(주)하이텍팜,106190,2014/12,,,,,,,,,,,,,,,,66,,,,,,,2010/07/28,
(주)하이텍팜,106190,2015/12,,,,,,,,,,,,,,,,68,,,,,,,2010/07/28,
(주)하이텍팜,106190,2016/12,,,,,,,,,,,,,,,,69,,,,,,,2010/07/28,
(주)하이텍팜,106190,2017/12,,,,,,,,,,,,,,,,97,,,,,,,2010/07/28,
(주)하이텍팜,106190,2018/12,,,,,,,,,,,,,,,,108,,,,,,,2010/07/28,
(주)하이텍팜,106190,2019/12,,,,,,,,,,,,,,,,96,,,,,,,2010/07/28,
(주)하이텍팜,106190,2020/12,,,,,,,,,,,,,,,,121,,,,,,,2010/07/28,
(주)하이트론씨스템즈,019490,2011/12,-1751752,123197412,-1033943,57476486,281259,213180,0,3196879,5530735,94288391,5148965,31626244,19077699,62866202,36811904,295,-1033.94,14673.82,68.08,0,0,2290.41,1998/11/04,
(주)하이트론씨스템즈,019490,2012/12,-2131794,116920180,234223,57513436,93894,131225,0,8198450,5530735,87699732,8784734,24840130,15871482,57006582,30186296,260,234.22,14358.86,-37.33,0,0,1859.21,1998/11/04,
(주)하이트론씨스템즈,019490,2013/12,-5733584,96846749,-6395055,50219589,8773,174465,0,-1608917,5530735,73124265,4708297,17048441,16193548,43188598,22904676,243,-5542.87,13754.21,-165.69,0,0,1791.7,1998/11/04,
(주)하이트론씨스템즈,019490,2014/12,-5473653,72243160,-6216941,43914199,18895,110644,0,-3100381,5530735,61769829,3763679,11822709,13601157,33246474,17855630,232,-6216.94,13540.32,-91.75,0,0,1559.22,1998/11/04,
(주)하이트론씨스템즈,019490,2015/12,-5863594,54523150,-5835561,38675732,78056,16867,0,-4206371,5530735,54818531,2170540,11326804,12759011,26886747,16142799,193,-5835.56,13324.72,61.19,0,0,1381.22,1998/11/04,
(주)하이트론씨스템즈,019490,2016/12,-8008676,41132054,3012814,44183119,84343,102133,0,-8884201,5530735,63889678,2945583,15365791,12999425,39793529,19706559,163,3012.81,11967.16,-17.79,0,0,1390.81,1998/11/04,
(주)하이트론씨스템즈,019490,2017/12,-11408758,37570265,-11370253,32678699,218779,64347,4000,-11031844,5530735,57881577,2935178,20931041,15398395,34265073,25202878,140,-11370.25,11121.23,150.43,0,0,1342.32,1998/11/04,
(주)하이트론씨스템즈,019490,2018/12,-976884,40770079,717134,34337142,415958,24550,0,-7931442,5530735,64127489,1241238,25299508,22403022,39362105,29790347,140,717.13,10314.12,391.41,0,0,1433.88,1998/11/04,
(주)하이트론씨스템즈,019490,2019/12,-15284914,34695368,-17825443,17097678,987733,13848,3200,-8885256,5530735,55580996,1268134,26756422,18396228,33833596,38483318,154,-17825.44,10004.22,970.68,0,0,1637.11,1998/11/04,
(주)하이트론씨스템즈,019490,2020/12,,,,,,,,,,,,,,,,155,,,,,,,1998/11/04,
(주)하츠,066130,2011/12,,,,,,,,,,,,,,,,202,,,,,,,2003/02/11,
(주)하츠,066130,2012/12,,,,,,,,,,,,,,,,152,,,,,,,2003/02/11,
(주)하츠,066130,2013/12,,,,,,,,,,,,,,,,181,,,,,,,2003/02/11,
(주)하츠,066130,2014/12,,,,,,,,,,,,,,,,170,,,,,,,2003/02/11,
(주)하츠,066130,2015/12,,,,,,,,,,,,,,,,195,,,,,,,2003/02/11,
(주)하츠,066130,2016/12,,,,,,,,,,,,,,,,193,,,,,,,2003/02/11,
(주)하츠,066130,2017/12,,,,,,,,,,,,,,,,209,,,,,,,2003/02/11,
(주)하츠,066130,2018/12,,,,,,,,,,,,,,,,206,,,,,,,2003/02/11,
(주)하츠,066130,2019/12,,,,,,,,,,,,,,,,206,,,,,,,2003/02/11,
(주)하츠,066130,2020/12,,,,,,,,,,,,,,,,206,,,,,,,2003/02/11,
(주)한국가구,004590,2011/12,3552263,38987598,1864373,58619002,714463,278822,0,1475974,1500000,81281842,4549144,10805946,12251861,29226919,22662841,34,3004.55,3550.05,435.64,869.71,0,591.61,1993/06/03,
(주)한국가구,004590,2012/12,3930878,39074770,3386521,65327891,693000,281184,0,2079811,1500000,85842468,4561177,12431112,12537834,31068774,20514576,38,4325.72,4007.29,411.82,590.63,0,637.33,1993/06/03,
(주)한국가구,004590,2013/12,3473278,40466851,2747642,67315634,420101,250258,0,1265560,1500000,82758626,2614276,8879233,12804765,27589420,15442992,36,3556.49,4179.45,120.84,602.9,0,678.61,1993/06/03,
(주)한국가구,004590,2014/12,6075662,46151422,5183814,72073147,157705,247197,0,5514312,1500000,87151947,7129603,9968098,13846357,32272684,15078800,45,6607.76,4284.11,-89.49,645.32,0,688.64,1993/06/03,
(주)한국가구,004590,2015/12,6949539,48165256,6020486,77440139,137816,278669,0,5165654,1500000,92487868,11064513,10029706,13723823,35155553,15047729,48,7693.73,5009.94,-256.71,822.31,0,674.68,1993/06/03,
(주)한국가구,004590,2016/12,7480710,57492409,5743643,81909957,122800,205319,0,4288911,1500000,99734024,13771663,12445627,14511650,41583537,17824068,47,7379.07,5232.02,-160.44,963.77,0,647.89,1993/06/03,
(주)한국가구,004590,2017/12,7026645,54766260,5483577,93047240,131513,234215,0,3916056,1500000,110825797,16111004,11023947,15886217,44026419,17778557,46,7056.63,6067.01,-154.3,660.3,0,683.3,1993/06/03,
(주)한국가구,004590,2018/12,8515985,60244251,7401467,99369886,189318,304979,0,6471099,3000000,134508605,3987788,9892741,15744090,36857691,35138719,47,9483.19,6153.68,-115.66,348.69,0,784.75,1993/06/03,
(주)한국가구,004590,2019/12,8690313,65652789,6068565,103784484,562208,175078,0,3610517,15000000,138462058,6306390,13984104,15942952,39938945,34677574,42,7833.36,6537.83,387.13,0,0,1027.13,1993/06/03,
(주)한국가구,004590,2020/12,10490763,75467988,9254842,116751955,453623,132754,0,11582620,15000000,155635279,18274648,20238447,17082165,51660362,38883324,42,11844.78,6801.69,320.87,0,0,1102.04,1993/06/03,
(주)한국경제티브이,039340,2011/12,7533394,67770157,6011983,60859591,0,0,0,7062277,23000000,73249647,4553931,10282081,0,32279883,12390057,216,7948.38,0,0,0,0,2224.74,2004/07/30,
(주)한국경제티브이,039340,2012/12,6548220,66100506,4405185,64253649,49080,411855,43852,9448757,23000000,74097734,3931387,8644910,0,31138132,9844085,205,5986.23,0,-406.63,0,0,2278.59,2004/07/30,
(주)한국경제티브이,039340,2013/12,2148621,55454165,791139,63214176,22114,778731,41474,11106666,23000000,73176429,1921541,9103245,0,15919138,9962253,197,1227.08,15030.45,-798.09,1508.25,0,2545.72,2004/07/30,
(주)한국경제티브이,039340,2014/12,5071507,58361506,2309144,64051296,77028,1798715,46360,10575266,23000000,79512041,3417630,14185316,441620,21237658,15460745,192,3587.02,14567.01,-1768.05,1493.2,0,2475.53,2004/07/30,
(주)한국경제티브이,039340,2015/12,11465843,72163980,9098199,73204432,31366,2130255,43255,22955871,23000000,95778809,6153751,21494618,0,39054701,22574377,194,12301.61,15884.29,-2142.14,1467.83,0,1664.18,2004/07/30,
(주)한국경제티브이,039340,2016/12,14378501,75275382,12044172,83246560,0,1765349,44215,5074816,23000000,98592808,5281440,14869255,0,45218436,15346248,189,15641.64,15477.44,-1809.56,1062.21,0,1214.82,2004/07/30,
(주)한국경제티브이,039340,2017/12,9084331,64845019,12245521,94557381,75419,1980473,47061,10383544,23000000,119234461,5730343,24169809,0,21910944,24677080,196,15441.56,14367.42,-1952.12,940.88,0,1113.55,2004/07/30,
(주)한국경제티브이,039340,2018/12,15546640,84503886,14411720,108944860,196838,2855878,47879,16717209,23000000,128495832,20323106,18244234,0,42253570,19550972,200,18965.55,16681.97,-2706.92,1022.91,0,1178.39,2004/07/30,
(주)한국경제티브이,039340,2019/12,13691976,77771130,15014545,121899744,268529,3019008,72476,13142386,23000000,146441417,12557676,17838326,0,57780550,24541672,191,18894.25,0,-2822.96,0,0,1787.69,2004/07/30,
(주)한국경제티브이,039340,2020/12,18182633,94875092,19029712,138208645,257273,2869061,12485,28496933,23000000,174472969,16377143,29508640,0,88061118,36264324,198,23692.97,17817.52,-2624.27,111.26,0,1887.67,2004/07/30,
(주)한국비엔씨,226610,2013/12,,,,,,,,,,,,,,,,,,,,,,,2015/12/18,2019/12/03
(주)한국비엔씨,226610,2014/12,,,,,,,,,,,,,,,,,,,,,,,2015/12/18,2019/12/03
(주)한국비엔씨,226610,2015/12,,,,,,,,,,,,,,,,64,,,,,,,2015/12/18,2019/12/03
(주)한국비엔씨,256840,2016/12,,,,,,,,,,,,,,,,,,,,,,,2016/12/28,
(주)한국비엔씨,226610,2016/12,,,,,,,,,,,,,,,,73,,,,,,,2015/12/18,2019/12/03
(주)한국비엔씨,226610,2017/12,,,,,,,,,,,,,,,,67,,,,,,,2015/12/18,2019/12/03
(주)한국비엔씨,256840,2017/12,,,,,,,,,,,,,,,,,,,,,,,2016/12/28,
(주)한국비엔씨,226610,2018/12,,,,,,,,,,,,,,,,73,,,,,,,2015/12/18,2019/12/03
(주)한국비엔씨,256840,2018/12,,,,,,,,,,,,,,,,,,,,,,,2016/12/28,
(주)한국비엔씨,256840,2019/12,,,,,,,,,,,,,,,,91,,,,,,,2016/12/28,
(주)한국비엔씨,256840,2020/12,,,,,,,,,,,,,,,,125,,,,,,,2016/12/28,
(주)한국전자홀딩스,006200,2011/12,-426378,317844853,-14167347,162815101,1205306,3331282,0,-6896793,27076933,277755785,24312646,102856615,21152913,124557195,114940685,20,-13997.65,19195.01,-2125.98,0,0,2976.83,1979/11/30,
(주)한국전자홀딩스,006200,2012/12,-18012861,246537005,-36096429,131770252,1512043,3218169,150672,14280318,27076933,243581872,14989094,89422188,12564758,104585674,111811619,27,-34930.68,25354.91,-1856.8,6746.11,0,3063.3,1979/11/30,
(주)한국전자홀딩스,006200,2013/12,-4138573,238172983,-8315523,121562672,2324898,3873856,140627,-2888179,27935216,234855920,14516860,99840093,17499848,104819172,113293248,30,-10323.76,24440.34,-1689.59,6354.87,0,3185.51,1979/11/30,
(주)한국전자홀딩스,006200,2014/12,-332901,189530544,1098429,120636892,1391064,3246710,0,9284918,28570605,198274046,27659463,75439261,14548743,118527068,77637154,30,1145.41,18118.61,-1855.65,5086.29,0,2272.45,1979/11/30,
(주)한국전자홀딩스,006200,2015/12,-1442149,149195543,-8349769,119570467,639067,2182845,386347,1754474,46803136,217226132,11429003,89104754,21732864,85069414,97655665,28,-7611.1,14550.7,-1930.13,4690.93,0,1610,1979/11/30,
(주)한국전자홀딩스,006200,2016/12,-2164249,139431519,-13016524,117346167,279892,1862972,0,-18289981,46803136,179367293,26202434,54058870,19994588,76337583,62021126,31,-841.67,8028.69,-1583.08,3828.79,0,1482.68,1979/11/30,
(주)한국전자홀딩스,006200,2017/12,6245305,257369643,4990580,262543367,3906580,1243848,0,15815400,46803136,404799624,27679874,111394821,75241187,186040600,142256257,26,4116.18,58247.27,2662.73,4177.48,0,13253.62,1979/11/30,
(주)한국전자홀딩스,006200,2018/12,3233417,234220979,1060291,264125658,2814919,1132509,0,24714964,46803136,390848476,30055058,85506815,71538511,173314507,126722818,19,1011.86,60493.96,1682.41,4495.65,0,11824.53,1979/11/30,
(주)한국전자홀딩스,006200,2019/12,-12104566,217023310,-23794401,242286372,3468028,1222574,0,21998463,46803136,389933341,28550239,100390695,59153748,161000721,147646969,19,-25100.37,63074.6,2245.45,697.01,0,12374.16,1979/11/30,
(주)한국전자홀딩스,006200,2020/12,-195792,221480449,-34799538,207496979,3182665,988282,0,18284001,46803136,412243673,43378207,95565686,47279663,191252521,204746693,41,-35383.24,62756.05,2194.38,656.66,0,10345.76,1979/11/30,
(주)한국종합기술,023350,2011/12,,,,,,,,,,,,,,,,1194,,,,,,,2011/04/28,
(주)한국종합기술,023350,2012/12,,,,,,,,,,,,,,,,1185,,,,,,,2011/04/28,
(주)한국종합기술,023350,2013/12,,,,,,,,,,,,,,,,1146,,,,,,,2011/04/28,
(주)한국종합기술,023350,2014/12,,,,,,,,,,,,,,,,1104,,,,,,,2011/04/28,
(주)한국종합기술,023350,2015/12,,,,,,,,,,,,,,,,1145,,,,,,,2011/04/28,
(주)한국종합기술,023350,2016/12,,,,,,,,,,,,,,,,1143,,,,,,,2011/04/28,
(주)한국종합기술,023350,2017/12,,,,,,,,,,,,,,,,1228,,,,,,,2011/04/28,
(주)한국종합기술,023350,2018/12,,,,,,,,,,,,,,,,1241,,,,,,,2011/04/28,
(주)한국종합기술,023350,2019/12,,,,,,,,,,,,,,,,1264,,,,,,,2011/04/28,
(주)한국종합기술,023350,2020/12,,,,,,,,,,,,,,,,1389,,,,,,,2011/04/28,
(주)한국카본,017960,2011/12,5321416,131214243,6015078,185553661,651189,2889075,9593,-12247504,29500000,276531776,48518631,35735946,44308270,172096258,90978114,435,8055.27,18146.24,-2247.48,0,0,6618.32,1995/07/08,
(주)한국카본,017960,2012/12,11358470,163292483,5652351,224162533,2298646,2893300,48482,-11815471,37593814,290528372,26093715,42110900,62721179,186713337,66365839,450,8108,18448.99,-643.14,0,0,7336.04,1995/07/08,
(주)한국카본,017960,2013/12,26273814,240836184,14823927,233996535,847739,2256828,61497,65024261,37593814,296878102,59495982,52621599,60702412,201183800,62881567,454,22438.75,23292.11,-1470.59,0,0,6212.74,1995/07/08,
(주)한국카본,017960,2014/12,23253539,231067207,19731902,282235233,277771,2585499,9308,18845006,40996887,343287705,36671971,51338686,64294522,229449554,61052472,467,25748.32,24872.58,-2317.04,0,0,6576.12,1995/07/08,
(주)한국카본,017960,2015/12,25527558,242541950,22691317,281885782,294735,1802523,14353,1925451,40996887,347432101,60279091,55793853,70166279,227269788,65546320,487,30351.03,28744.14,-1522.14,0,0,6743.29,1995/07/08,
(주)한국카본,017960,2016/12,26888601,257626475,16470646,316040818,329776,1733913,7787,60000176,43960757,389485376,114031773,61491857,72346333,277509952,73444558,483,24496.95,31471.12,-1411.92,0,0,6366.19,1995/07/08,
(주)한국카본,017960,2017/12,4875047,239057382,744134,310322185,281308,2344034,25271,-15432247,43960757,366441407,102889330,46009683,66765499,240653409,56119221,471,2944.86,31746.22,-2088,0,0,6574.05,1995/07/08,
(주)한국카본,017960,2018/12,6173678,226695050,-2978652,303701655,267648,2493382,587343,42776647,43960757,360113098,28400190,47490174,56395829,190127881,56411443,434,5878.03,29444.59,-2813.08,0,0,6075.77,1995/07/08,
(주)한국카본,017960,2019/12,25286667,273402503,17701680,312718544,403025,2300929,420064,-421620,43960757,397589485,40667276,66695310,87193880,221269796,84870941,467,23830.63,31564.37,-2317.97,0,0,6446.54,1995/07/08,
