회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS),매출액(수익)(*)(IFRS),당기순이익(손실)(IFRS),자본(*)(IFRS),이자비용(IFRS),이자수익(IFRS),배당금수익(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS),* 발행한 주식총수(*)(IFRS),자산(*)(IFRS),현금및현금성자산(*)(IFRS),유동부채(*)(IFRS),재고자산(*)(IFRS),유동자산(*)(IFRS),부채(*)(IFRS),합계_기말인원,법인세비용차감전(계속사업)손익(IFRS),인건비(IFRS),금융비용(IFRS),임차료(IFRS),세금과공과(IFRS),감가상각비(IFRS),상장일,상장폐지일
(주)코맥스,036690,2019/12,5749202,141560724,3841818,69292612,222809,125012,24490,3062480,14561333,110227306,6457573,36841540,28392966,0,40934694,191,4544.19,12750.85,73.31,0,0,2311.7,2000/01/18,
(주)코맥스,036690,2020/12,3445646,129436825,2465289,71012168,110673,59463,24490,6981901,14991767,115969644,7976752,39781488,31460203,0,44957476,188,1969.92,12238.22,26.72,0,0,2262.43,2000/01/18,
(주)코메론,049430,2011/12,7980604,41509338,4423991,68433756,184230,1204670,0,7736916,9048000,80060805,6576955,10997183,8009121,0,11627050,67,5601.48,3188.88,-1020.44,0,0,710.63,2001/01/16,
(주)코메론,049430,2012/12,5877626,40747857,5664203,72776358,132487,577213,0,5621608,9048000,84688990,4269715,10431447,6995007,0,11912633,89,6980.27,3789.89,-444.73,0,0,787.52,2001/01/16,
(주)코메론,049430,2013/12,5632617,44168185,4448732,76953649,93289,836043,0,5490303,9048000,90611510,8215994,12175118,5682647,0,13657862,98,5787.71,4453.12,-742.75,0,0,878.56,2001/01/16,
(주)코메론,049430,2014/12,8014011,49206110,6851925,82113658,89103,1370742,0,3477784,9048000,96982463,5082452,13813631,6204144,0,14868806,97,8236.69,4008.97,-1281.64,0,0,1300.96,2001/01/16,
(주)코메론,049430,2015/12,10880193,51961667,10129323,91184469,97491,747802,0,9879213,9048000,99793969,1117400,7411741,7771465,0,8609500,100,12728.91,4157.54,-650.31,0,0,1343.53,2001/01/16,
(주)코메론,049430,2016/12,13938307,57587894,12207517,103190184,115665,997616,0,13596165,9048000,121683156,8398124,17924558,7062906,0,18492972,103,15395.49,4217.02,-881.95,0,0,1316.02,2001/01/16,
(주)코메론,049430,2017/12,13517406,57281934,12750799,114073393,168450,1365936,0,14883271,9048000,128677892,14049519,13975831,7345574,0,14604499,99,16352.88,4915.82,-5675.17,0,0,1408.73,2001/01/16,
(주)코메론,049430,2018/12,11503796,56263805,11512355,122535016,116885,1417440,0,8843197,9048000,131102656,12768646,7605221,8586669,0,8567639,104,14394.9,5589.69,-1300.56,0,0,1455.03,2001/01/16,
(주)코메론,049430,2019/12,12070238,53170157,11722140,131868118,3987,1622770,0,11882984,9048000,139321513,14978879,7241364,8184162,0,7453395,102,14719.2,5111.8,-1618.78,0,0,1550.83,2001/01/16,
(주)코메론,049430,2020/12,14656645,59148031,12404795,140435001,1541,1880773,0,7945777,9048000,147859440,21195129,7129949,7156861,0,7424440,102,15815.63,5615.29,-1879.23,0,0,1580.03,2001/01/16,
(주)코미코,183300,2013/12,1317962,13660913,1292575,12348543,516362,61066,0,-573088,7000000,42665577,1242850,9278855,174530,0,30317033,,,,,,,,2017/03/23,
(주)코미코,183300,2014/12,2499647,32948384,1450215,13816871,2062188,140296,0,105809,7000000,51831393,534662,15955297,469562,0,38014522,,2230.55,4667.27,1921.89,0,0,1369.33,2017/03/23,
(주)코미코,183300,2015/12,5773093,38663724,7156663,30404330,2069502,127514,0,9452642,7000000,66526561,2944126,14028059,620026,0,36122231,,8374.21,15567.15,1941.99,0,688.94,1858.01,2017/03/23,
(주)코미코,183300,2016/12,7248150,44079694,10701588,38800135,1710573,127116,0,6576071,7000000,81157200,4822959,25844180,805433,0,42357065,301,13430.04,17515.35,1583.46,0,690.09,1961.61,2017/03/23,
(주)코미코,183300,2017/12,12689658,67620643,18493608,69819281,992511,199592,0,21878734,8775000,107469975,22600076,27535273,1362098,0,37650694,370,21551.73,23247.81,792.92,0,816.55,2354.59,2017/03/23,
(주)코미코,183300,2018/12,20957539,92016326,29175931,105912159,2083703,463038,0,18708252,8775000,192706409,36034944,29204467,2825038,0,86794250,508,33206.47,31099.94,1620.67,0,1203.68,3770.13,2017/03/23,
(주)코미코,183300,2019/12,8622431,86295619,22780618,128388913,3331301,769319,0,16969770,8775000,219618361,33108718,54908440,2147840,0,91229448,516,24234.67,30133.77,2561.98,335.67,1392.14,8584.63,2017/03/23,
(주)코미코,183300,2020/12,6904632,94509184,23344123,175390198,2878167,636211,0,28290933,9987721,241184775,33109606,35874043,2311612,0,65794578,559,27501,34180.8,2241.96,337.07,1464.4,11455.93,2017/03/23,
(주)코미팜,041960,2011/12,197881,18579560,23257,39031581,481512,35415,0,-2988838,50000000,63862358,12063934,10002620,5627979,0,24830777,107,-235.01,4503.14,446.1,0,0,869.53,2001/10/30,
(주)코미팜,041960,2012/12,811016,20984014,272385,39542860,1128401,352260,400,-5727907,50000000,75454549,7444970,10417349,6416329,0,35911688,116,343.33,5233.5,775.74,0,0,809.56,2001/10/30,
(주)코미팜,041960,2013/12,538988,25848107,1007045,44469551,1179056,179603,1313984,5262054,50348704,108552947,1552576,32784713,10682644,0,64083396,132,-180.11,5836.4,-314.53,0,0,1037.92,2001/10/30,
(주)코미팜,041960,2014/12,105545,34454104,-2225024,52770009,2159585,307414,0,-2496362,51699660,123833297,6469668,37917812,9926979,0,71063288,145,-3756.6,6589.39,1852.17,0,0,1956.19,2001/10/30,
(주)코미팜,041960,2015/12,-527793,36405104,-6490144,75587396,1440451,155001,0,-2639703,54307751,132664026,10811518,27032632,11188205,0,57076631,155,-9332.78,7519.1,1285.45,0,0,2630.71,2001/10/30,
(주)코미팜,041960,2016/12,784163,37636362,364371,79128775,1452843,215748,0,1351368,54690337,129362509,10789767,36922134,11297651,0,50233734,162,203.56,6961.95,1237.1,0,0,3326.83,2001/10/30,
(주)코미팜,041960,2017/12,601505,35612736,532839,88618496,1349116,128030,0,1610977,55080467,130076692,14326179,35868667,11906162,0,41458196,174,-516.32,7097.53,1221.09,0,0,3507.86,2001/10/30,
(주)코미팜,041960,2018/12,-2026351,34994051,-12666526,83126711,1110590,235780,0,5029,55318328,124823223,8855067,37715662,13207169,0,41696512,152,-15529.78,7410.6,874.81,0,0,3545.93,2001/10/30,
(주)코미팜,041960,2019/12,1025521,36290780,-15574953,68353514,1908854,694199,0,6398539,63924375,117266964,9039286,30469736,12267495,0,48913450,150,-8939.52,7242.79,1214.65,0,0,3842.78,2001/10/30,
(주)코미팜,041960,2020/12,1741847,38022321,115074,74096366,1549450,615060,0,3103343,64185876,117195338,9469703,38624700,13836954,0,43098972,150,115.07,7598.25,934.39,0,0,3726.74,2001/10/30,
(주)코세스,089890,2011/12,5631580,73348583,4134292,17712864,250249,24560,0,5697160,8050032,51223430,1921905,28543595,14860321,0,33510566,214,5189.92,7532.08,225.69,540.51,0,1624.2,2006/11/08,
(주)코세스,089890,2012/12,5970898,76703224,6335374,23726006,299076,26411,0,1322427,8050032,44657581,3868284,17697805,10686022,0,20931574,211,7887.44,9823.52,272.67,602.45,0,1440.7,2006/11/08,
(주)코세스,089890,2013/12,-7700455,33924903,-10576376,13639318,593844,48424,0,-7925937,8050032,44475967,2603725,23819479,7922067,0,30836650,195,-12566.34,8001.3,545.42,559.55,0,1357.5,2006/11/08,
(주)코세스,089890,2014/12,-3156936,36893090,-8654084,4985814,687802,38213,0,4145734,8050032,41946083,2617115,27736597,11506309,0,36960269,178,-6602.92,7970.15,649.59,595.24,0,1203.38,2006/11/08,
(주)코세스,089890,2015/12,-108388,43068850,-886867,4302060,617229,23869,0,372122,8050032,36744393,1254528,30664703,5508831,0,32442333,137,-119.1,7178.95,593.36,612.98,0,1508.33,2006/11/08,
(주)코세스,089890,2016/12,-3316646,27874008,-1236662,4286110,773867,25881,0,-1673050,8426114,27340392,960603,21152078,5128593,0,23054282,148,-1236.66,6132.4,747.99,623.11,0,1183.02,2006/11/08,
(주)코세스,089890,2017/12,5027008,40922185,10550713,14442273,619095,71669,0,11201413,8426114,33041534,586175,16610331,5992310,0,18599261,134,7734.79,6649.4,547.43,503.08,0,1329.45,2006/11/08,
(주)코세스,089890,2018/12,10894454,65510151,9159323,21034449,492806,19606,0,-1007293,16851962,58280091,792696,16424673,9231005,0,37245641,167,11297.49,9930.96,473.2,233.71,0,1066.65,2006/11/08,
(주)코세스,089890,2019/12,7666630,65578193,6243922,27093647,762977,43807,0,7681131,16851962,54005557,283103,13788586,4664215,0,26911910,197,6857.25,11303.11,719.17,35.33,0,1039.93,2006/11/08,
(주)코세스,089890,2020/12,9543045,63826078,6344889,28650550,599502,17385,0,-5044202,16584962,72470368,6705115,17502602,7027588,0,43819818,175,7508.61,11644.71,582.12,8.19,0,1066.82,2006/11/08,
(주)코센,009730,2011/12,-7837490,71831910,-8598818,17000367,850939,89611,0,-448533,19978530,49522297,302540,31667529,12734322,0,32521930,147,-8598.82,3782.97,761.33,0,0,1324.88,1990/07/27,
(주)코센,009730,2012/12,-3192300,57546398,-7057700,12628271,1290107,62732,0,-349802,24554800,47949209,616310,28248179,10762064,0,35320938,121,-4474.5,2758.18,1227.38,0,0,1272.91,1990/07/27,
(주)코센,009730,2013/12,1785462,54813931,569516,18854454,1008133,266048,0,655026,31396903,54362478,1690385,34897044,13168248,0,35508025,79,855.65,3008.33,742.09,0,0,1036.98,1990/07/27,
(주)코센,009730,2014/12,1250829,60619827,1975174,24075674,1073995,263116,0,-5145710,33159088,64673696,397573,31912444,17461983,0,40598022,80,1975.17,3206.4,810.88,0,0,1101.63,1990/07/27,
(주)코센,009730,2015/12,1821066,57840688,1920000,26155532,1277796,386719,0,385329,33443321,59592393,432287,31391976,15240574,0,33436861,83,1920,3369.98,891.08,0,0,1047.95,1990/07/27,
(주)코센,009730,2016/12,-6326594,53942891,-9705040,23537835,1503154,517306,0,2886019,37390687,59382953,456401,25643143,8387915,0,35845118,90,-9705.04,3662.86,985.85,0,0,1011.42,1990/07/27,
(주)코센,009730,2017/12,1030705,57272647,2142108,29253316,1333806,567477,0,-2491721,40098335,57150089,578587,26395538,10377862,0,27896772,77,2142.11,3879.78,766.33,0,0,929.27,1990/07/27,
(주)코센,009730,2018/12,-349329,54690486,-10173342,22534573,1420622,338110,0,-3176245,41732387,55961553,656546,22057149,10946989,0,33426980,80,-10173.34,4023.76,1082.51,0,0,771.6,1990/07/27,
(주)코센,009730,2019/12,-2392228,54358101,-51002925,8492259,8072095,456864,0,-4407677,70280744,85173019,796577,75312482,10934700,0,76680760,91,-51002.93,4507.15,7615.23,0,0,1167.21,1990/07/27,
(주)코센,009730,2020/12,-5200122,36911716,-29894501,20445902,3372165,171634,0,441007,27770137,52813858,608067,27153239,6203354,0,32367956,83,-29894.5,3754.88,3200.53,0,0,1030.65,1990/07/27,
(주)코스나인,082660,2011/12,-6535694,24317774,-6370371,21803498,1429467,284350,0,-2338043,6318000,51717753,1091187,26650035,794457,0,29914255,131,-7696.49,4938,1145.12,0,262.73,1349.02,2005/10/05,
(주)코스나인,082660,2012/12,-2360266,57825065,-3633538,28713544,1830070,248577,0,-13014824,8918000,81217642,6049018,42327490,7675148,0,52504098,197,-3693.65,4273.93,1581.49,0,270.68,1349.89,2005/10/05,
(주)코스나인,082660,2013/12,3373649,135510618,268534,35491623,2467289,234558,0,-9219703,10816922,111676298,360528,63096947,7940103,0,76184675,267,377.37,10171.84,2232.73,0,479.36,2437.34,2005/10/05,
(주)코스나인,082660,2014/12,233893,116237160,-1497353,39207249,2491736,171070,0,9422369,11046192,108814269,648096,55411672,6137133,0,69607020,204,-1592.23,9898.2,2320.67,0,474.88,2847.78,2005/10/05,
(주)코스나인,082660,2015/12,-4569937,60230474,-4790349,41069374,2609635,89565,0,1979902,11587317,116789204,4159326,50996109,5739783,0,75719830,131,-5076.36,8924.89,2520.07,0,0,3806.84,2005/10/05,
(주)코스나인,082660,2016/12,-1583539,64929568,-3574213,54430292,2742760,76139,0,2805599,20087317,127906327,12242057,59573970,7266281,0,73476035,110,-3776.71,5055.31,2666.62,0,0,3916.83,2005/10/05,
(주)코스나인,082660,2017/12,-10493578,29633121,-19267294,55847753,2114158,141349,0,-1818191,40336569,103432210,891925,30185734,3965045,0,47584458,91,-19290.37,3561.53,1972.81,0,0,3890.11,2005/10/05,
(주)코스나인,082660,2018/12,503782,7869161,-44513331,13988608,2019860,96209,0,-4151501,42097104,59229592,25662,26705945,0,0,45240984,37,-17088.19,943.1,1923.65,0,0,2196.59,2005/10/05,
(주)코스나인,082660,2019/12,-3248622,18356749,-28904051,13531334,2769132,17203,0,-1133306,21161517,51820707,261821,32939665,2951835,0,38289373,108,-6577.03,3690.8,2751.93,0,0,3600.34,2005/10/05,
(주)코스나인,082660,2020/12,-1674303,20449345,-11362830,19091912,3375283,6021,0,-4133598,30387071,69713420,4102480,33087765,3440230,0,50621508,85,-10381.67,4624.39,3369.26,0,0,1507.43,2005/10/05,
(주)코스메카코리아,241710,2011/12,,,,,,,,,,,,,,,,,,,,,,,2016/10/28,
(주)코스메카코리아,241710,2012/12,,,,,,,,,,,,,,,,,,,,,,,2016/10/28,
(주)코스메카코리아,241710,2013/12,,,,,,,,,,,,,,,,,,,,,,,2016/10/28,
(주)코스메카코리아,241710,2014/12,3946674,68744602,2819830,19453580,567987,153616,0,6301378,400000,50441209,1413380,26680564,4172730,0,30987628,,2751.36,7402.03,414.37,0,0,1572.06,2016/10/28,
(주)코스메카코리아,241710,2015/12,7185913,94998927,6314868,25528814,421998,158036,0,3492608,400000,68510899,1940346,36552879,8379596,0,42982085,,6817.92,9976.86,263.96,0,0,1741.08,2016/10/28,
(주)코스메카코리아,241710,2016/12,10333087,152174095,9028477,105246446,337595,134729,0,5523973,5340000,136293484,45586921,29106770,12541129,0,31047037,428,10909.81,13577.66,202.87,0,0,2000.36,2016/10/28,
(주)코스메카코리아,241710,2017/12,7584273,158226664,7728404,112396331,1170,480697,0,10870058,5340000,143768583,31683810,28483929,11203803,0,31372252,505,7779.86,19243.18,-479.53,0,0,2618.65,2016/10/28,
(주)코스메카코리아,241710,2018/12,9362014,206522830,10582100,125719320,968719,313122,2080012,15696793,10680000,209034455,9156778,42012661,12133766,0,83315135,725,10808.3,23228.87,-1424.42,0,0,3296.57,2016/10/28,
(주)코스메카코리아,241710,2019/12,8115155,194650606,7344367,131899474,2176934,217694,145540,6457135,10680000,236253555,8234169,58262280,15547832,0,104354081,560,7232.72,18617.66,1813.7,0,0,5576.72,2016/10/28,
(주)코스메카코리아,241710,2020/12,10543596,197146224,5602260,137454246,1801346,270927,0,5746238,10680000,258598985,18219114,98671383,21415534,0,121144739,520,6765.2,18888.9,1530.42,0,0,5984.72,2016/10/28,
(주)코스온,069110,2011/12,156126,12706404,52861,6998528,136961,32540,0,-3362591,13465536,8919999,909621,1890106,2858514,0,1921471,4,51.71,371.74,104.42,58.7,0,89.55,2003/10/14,
(주)코스온,069110,2012/12,98232,19572843,179674,7562818,118160,40417,0,1879025,13465536,12406078,3590686,319916,2834473,0,4843261,4,180.98,166.8,77.74,22.08,0,35.91,2003/10/14,
(주)코스온,069110,2013/12,-377513,10590781,-2666643,10166418,1031143,143020,0,-3732195,13835768,23090426,5479697,2820229,2488171,0,12924009,18,-2666.64,603.54,888.12,271.39,0,159.17,2003/10/14,
(주)코스온,069110,2014/12,2176014,26482611,533873,23566919,1290288,4785,0,-2501198,15957677,40522770,9045452,6191462,5359736,0,16955851,74,533.87,2094.64,1285.5,225.78,0,786.51,2003/10/14,
(주)코스온,069110,2015/12,6919750,61919904,4537212,50659612,845624,34124,0,-1015320,17776763,73978304,15281086,17203310,10099218,0,23318692,149,5111.22,4858.94,811.5,469.5,0,1246.89,2003/10/14,
(주)코스온,069110,2016/12,8465869,77287333,7410656,61448490,844516,23868,0,-10925693,18199422,97746430,5197644,27581767,22374752,0,36297939,227,8061.21,7109.71,820.65,695.91,0,1968.58,2003/10/14,
(주)코스온,069110,2017/12,3429905,85620455,546503,71392269,1840413,362968,0,1736020,18809767,130244325,4635964,27179337,28586427,0,58852056,248,763,9286.46,1477.45,1356.42,0,2698.74,2003/10/14,
(주)코스온,069110,2018/12,-1194588,83677255,-2815844,108749483,2934772,1365506,0,-4267107,22208793,188453474,9907417,78747993,25823846,0,79703991,247,-3371.83,10266.22,1569.27,1591.86,0,2981.33,2003/10/14,
(주)코스온,069110,2019/12,1486703,87425534,-2439576,108235718,3508704,541744,0,24149167,22208793,199014917,7222537,76136714,21029624,0,90779199,259,-4174.95,10605.71,2966.96,107.49,0,3821.41,2003/10/14,
(주)코스온,069110,2020/12,-10298773,73940713,-34533410,90635322,6618108,866149,0,5557709,25311167,183618827,163723,78306240,6174268,0,92983505,195,-33824.88,9013.05,5751.96,219.84,0,3259.23,2003/10/14,
(주)코썬바이오,204990,2011/12,,,,,,,,,,,,,,,,,,,,,,,2016/12/09,
(주)코썬바이오,204990,2012/12,,,,,,,,,,,,,,,,,,,,,,,2016/12/09,
(주)코썬바이오,204990,2013/12,,,,,,,,,,,,,,,,,,,,,,,2016/12/09,
(주)코썬바이오,204990,2014/12,7578795,22543156,5952870,18248534,16411,116832,0,10046583,20000000,22953721,1032308,3975994,374372,0,4705187,,7570.52,3157.46,-100.42,0,0,673.5,2016/12/09,
(주)코썬바이오,204990,2015/12,9588909,25807412,7981186,26182130,0,184262,0,2326614,20000000,32241911,2215185,5099833,1481489,0,6059780,98,9902.78,3460.25,-184.26,0,0,736.34,2016/12/09,
(주)코썬바이오,204990,2016/12,7901880,28617962,6752319,44768328,0,258624,0,-75652,21740000,50534728,17646830,4512886,1286801,0,5766400,106,8401.47,4101.5,-258.62,0,0,771.08,2016/12/09,
(주)코썬바이오,204990,2017/12,-984363,21885626,-5585459,116097583,1592,370202,0,-16656435,31650123,120440135,5197133,2810608,1508483,0,4342552,102,-4430.9,4484.06,-368.61,438.42,0,776.54,2016/12/09,
(주)코썬바이오,204990,2018/12,-14884400,8109348,-50874011,64970764,38243,31013,0,-6285413,31650123,70686827,1929423,4110254,1244231,0,5716063,75,-51494.81,3703.01,7.23,401.06,0,705.15,2016/12/09,
(주)코썬바이오,204990,2019/12,-26525049,4971604,-57378024,4880662,159986,5923,0,-3083125,31942923,10592988,401660,4897450,640833,0,5712326,49,-56827.97,2230.73,154.06,67.33,0,860.91,2016/12/09,
(주)코아스,071950,2011/12,5170324,85674154,1205264,39220961,3083445,190447,4974,1296686,20063980,105316982,239112,57443322,17042143,0,66096021,244,1878.61,7636.9,2888.02,0,0,1276.45,2005/08/04,
(주)코아스,071950,2012/12,2610991,76689973,342721,42234575,2580404,120121,3748,387996,22628080,103282530,66453,54446335,20083764,0,61047955,232,345.87,6973.02,2456.54,0,0,1517.56,2005/08/04,
(주)코아스,071950,2013/12,272184,86235377,-8178719,37820847,2037825,69066,2926,5989979,26604611,97482840,502798,52265919,22020824,0,59661993,257,-10077.92,7060.99,1965.83,0,0,1679.14,2005/08/04,
(주)코아스,071950,2014/12,2055059,96549996,585149,40592909,1405171,24970,2386,9575164,28595074,100115022,6252844,52134150,24188236,0,59522113,301,668.8,9591.1,1377.82,0,0,1642.3,2005/08/04,
(주)코아스,071950,2015/12,-7646845,95420564,-10683827,30815855,1058570,31444,2366,11119781,29558465,88639409,13761156,49205133,18303831,0,57823553,308,-9410.43,9560.57,1024.76,0,0,1817.97,2005/08/04,
(주)코아스,071950,2016/12,-3454321,95622309,-7600174,24695976,1513693,20448,4698,-300172,30907210,77108379,7727337,45291480,16725448,0,52412403,307,-5683.29,10886.82,1488.55,0,0,2004.46,2005/08/04,
(주)코아스,071950,2017/12,278525,111953910,-929174,23395467,1488183,32461,4608,-1479697,30907210,78598722,164160,48123047,20029929,0,55203255,325,-824.44,12356.14,1451.11,0,0,2437.72,2005/08/04,
(주)코아스,071950,2018/12,884737,105463463,-309134,22945143,1495360,30424,4630,2924315,30907210,77054399,1589211,50796948,18167085,0,54109256,256,-282.84,10322.25,1460.31,0,0,2831.99,2005/08/04,
(주)코아스,071950,2019/12,3060398,111573398,2191124,24818979,1332679,194987,5776,4198192,30907210,76111816,3540500,46100134,16311855,0,51292837,280,2332.86,9826.21,1131.92,0,0,3433.03,2005/08/04,
(주)코아스,071950,2020/12,-1864224,97586708,-1381739,23851501,980016,176469,2375,2610795,30907210,72396767,1758370,44292351,13298558,0,48545266,268,-1473.87,10479.54,801.17,0,0,3409.52,2005/08/04,
(주)코아시아,045970,2011/12,461628,2237657,595954,110931094,0,339885,0,477119,13222429,111755480,648439,719001,34569,0,824386,2,795.72,0,-339.89,0,0,59.82,2000/08/03,
(주)코아시아,045970,2012/12,490973,2446883,591209,111520532,0,338457,0,660975,13222429,112377746,811097,699181,8145,0,857214,2,768.23,0,-338.46,0,0,64.44,2000/08/03,
(주)코아시아,045970,2013/12,81807,1045729,250629,111713952,53014,396315,0,-566081,13222429,115254162,348352,3250382,0,0,3540210,2,312.28,489.24,-343.3,13.87,10.96,95.39,2000/08/03,
(주)코아시아,045970,2014/12,220753,1197948,6213076,117604751,71609,274771,0,270683,13222429,120624578,514785,2657122,0,0,3019827,2,7308.92,435.78,-203.16,8.4,9.68,127.04,2000/08/03,
