회사명,거래소코드,회계년도,상장일,상장폐지일,자산(*)(천원),자본(*)(천원),매출액(영업수익)(*)(천원),영업이익(손실)(천원),당기순이익(순손실)(천원)
삼천당제약(주),000250,2008/12,2000/10/04,,85702299,71744979,60644557,7526807,6110362
삼천당제약(주),000250,2009/12,2000/10/04,,92007504,76458165,67935495,7387924,5259050
삼천당제약(주),000250,2010/12,2000/10/04,,93712289,79621956,74597824,7167671,4831384
삼천리자전거(주),024950,2000/12,1995/01/04,,33215145,16789480,52093787,329173,-8690931
삼천리자전거(주),024950,2001/12,1995/01/04,,25773214,12232932,52587608,-2092315,-4556548
삼천리자전거(주),024950,2002/12,1995/01/04,,22201790,16728393,62743650,5526616,4845461
삼천리자전거(주),024950,2003/12,1995/01/04,,28183950,16768153,52712990,2866076,1283243
삼천리자전거(주),024950,2004/12,1995/01/04,,29674020,15788535,59630470,1864115,-770031
삼천리자전거(주),024950,2005/12,1995/01/04,,31982015,18886933,61568054,3991398,3098397
삼천리자전거(주),024950,2006/12,1995/01/04,,29196840,23426528,65179768,5215257,4854595
삼천리자전거(주),024950,2007/12,1995/01/04,,25209134,16901129,63875261,4467650,2878110
삼천리자전거(주),024950,2008/12,1995/01/04,,30941238,16916261,75745418,2998016,490861
삼천리자전거(주),024950,2009/12,1995/01/04,,79873428,69505561,83367237,8557819,4636920
삼천리자전거(주),024950,2010/12,1995/01/04,,79294046,70012024,73336443,3727007,2632979
삼한콘트롤스(주),033070,2000/12,1997/08/18,2002/03/18,19573237,9178161,17241380,545005,22259
삼한콘트롤스(주),033070,2001/12,1997/08/18,2002/03/18,,,,,
삼현철강(주),017480,2000/12,2001/01/09,,37286090,21619354,66732980,3807273,2517079
삼현철강(주),017480,2001/12,2001/01/09,,33897164,22246339,75944151,4135813,2448287
삼현철강(주),017480,2002/12,2001/01/09,,40790431,24395818,99854102,5346000,3478454
삼현철강(주),017480,2003/12,2001/01/09,,49373152,27692611,130301898,4435802,3198965
삼현철강(주),017480,2004/12,2001/01/09,,60798090,40602011,140288734,17813737,13897558
삼현철강(주),017480,2005/12,2001/01/09,,66760313,44848736,131264633,6414224,5406915
삼현철강(주),017480,2006/12,2001/01/09,,80263583,54278402,149055843,11363411,9047317
삼현철강(주),017480,2007/12,2001/01/09,,103636271,73425263,172117381,14433816,11156573
삼현철강(주),017480,2008/12,2001/01/09,,138943338,83391018,246961199,29848762,20445927
삼현철강(주),017480,2009/12,2001/01/09,,123166706,98342020,169262625,6859318,6488836
삼현철강(주),017480,2010/12,2001/01/09,,136265830,100361578,173972830,8388273,9480068
삼호개발(주),010960,2000/12,2005/05/12,,44692337,12905311,98471717,7707490,4672321
삼호개발(주),010960,2000/12,2002/07/16,2005/05/12,44692337,12905311,98471717,7707490,4672321
삼호개발(주),010960,2001/12,2005/05/12,,41300336,15557888,102848804,4921010,2652577
삼호개발(주),010960,2001/12,2002/07/16,2005/05/12,41300336,15557888,102848804,4921010,2652577
삼호개발(주),010960,2002/12,2005/05/12,,42906657,20746854,84711788,719094,1116605
삼호개발(주),010960,2002/12,2002/07/16,2005/05/12,42906657,20746854,84711788,719094,1116605
삼호개발(주),010960,2003/12,2002/07/16,2005/05/12,44483172,21670840,81854908,1224733,923986
삼호개발(주),010960,2003/12,2005/05/12,,44483172,21670840,81854908,1224733,923986
삼호개발(주),010960,2004/12,2002/07/16,2005/05/12,52274578,26916154,102465873,6415445,5602814
삼호개발(주),010960,2004/12,2005/05/12,,52274578,26916154,102465873,6415445,5602814
삼호개발(주),010960,2005/12,2005/05/12,,62420617,32790955,112212898,6784249,6110263
삼호개발(주),010960,2006/12,2005/05/12,,73273902,39065311,118086767,8762134,7474331
삼호개발(주),010960,2007/12,2005/05/12,,86306638,45542280,123281566,6479005,8407912
삼호개발(주),010960,2008/12,2005/05/12,,113096422,67200997,169719267,17000107,5759849
삼호개발(주),010960,2009/12,2005/05/12,,125944800,79808345,170444047,11734090,13041093
삼호개발(주),010960,2010/12,2005/05/12,,153664322,99924599,181659227,13217674,12828547
삼화기연(주),033210,2000/12,1997/10/13,2004/03/31,13609927,8565501,11274192,1126650,1028173
삼화기연(주),033210,2001/12,1997/10/13,2004/03/31,15929163,8528232,11953639,1493092,1372614
삼화기연(주),033210,2002/12,1997/10/13,2004/03/31,13706725,10157081,5180462,-2628037,1628849
삼화기연(주),033210,2003/12,1997/10/13,2004/03/31,5362404,-2345232,2527774,-2684218,-17206158
삼화왕관(주),004450,2000/12,1976/05/28,,131143689,83661404,67984236,7209979,8134069
삼화왕관(주),004450,2001/12,1976/05/28,,124164268,88341324,72873898,11820078,6497399
삼화왕관(주),004450,2002/12,1976/05/28,,110729166,82570555,72158945,12697607,-5366596
삼화왕관(주),004450,2003/12,1976/05/28,,104343434,86353088,68322057,8440389,12950802
삼화왕관(주),004450,2004/12,1976/05/28,,110936003,95288124,73824529,8931628,8832734
삼화왕관(주),004450,2005/12,1976/05/28,,97135458,85897811,74770026,5661611,5761191
삼화왕관(주),004450,2006/12,1976/05/28,,106794624,95137319,70999469,3771537,5427462
삼화왕관(주),004450,2007/12,1976/05/28,,106455330,94416913,73037378,5192896,8000615
삼화왕관(주),004450,2008/12,1976/05/28,,162419656,139075704,78282950,5252497,6796985
삼화왕관(주),004450,2009/12,1976/05/28,,106351319,85626721,78154421,9987703,11280342
삼화왕관(주),004450,2010/12,1976/05/28,,112694450,91072734,82810845,8294250,6569357
삼화전기(주),009470,2000/12,1986/11/24,,88009859,30356166,137419030,8796540,4584752
삼화전기(주),009470,2001/12,1986/11/24,,89352147,28149192,126543172,-439148,-3240495
삼화전기(주),009470,2002/12,1986/11/24,,95442050,30518329,132357706,6552051,1822391
삼화전기(주),009470,2003/12,1986/11/24,,95138747,31832488,175809980,3430636,139234
삼화전기(주),009470,2004/12,1986/11/24,,87327931,31056057,170636791,4625970,1565539
삼화전기(주),009470,2005/12,1986/11/24,,95672171,34657220,151213628,3954499,1848222
삼화전기(주),009470,2006/12,1986/11/24,,91475234,37164591,151094241,4367935,3902456
삼화전기(주),009470,2007/12,1986/11/24,,92985611,38491681,146405381,2959837,1528840
삼화전기(주),009470,2008/12,1986/11/24,,98305162,44253827,147138659,3164121,592139
삼화전기(주),009470,2009/12,1986/11/24,,92555703,35391100,135162982,-3441652,-13979741
삼화전기(주),009470,2010/12,1986/11/24,,96104272,30715947,157208827,9342054,-1929677
삼화전자공업(주),011230,2000/12,1987/05/25,,142254971,83103350,162751672,12479847,10313947
삼화전자공업(주),011230,2001/12,1987/05/25,,120866480,81472972,131217566,6696221,-354518
삼화전자공업(주),011230,2002/12,1987/05/25,,113007641,75178560,114440616,-870046,-4730726
삼화전자공업(주),011230,2003/12,1987/05/25,,99247959,52935974,85424259,-17420829,-22451171
삼화전자공업(주),011230,2004/12,1987/05/25,,87383386,32911791,82486673,-13171496,-19081631
삼화전자공업(주),011230,2005/12,1987/05/25,,60261933,11345770,52348348,-18868534,-24707443
삼화전자공업(주),011230,2006/12,1987/05/25,,51924015,3766633,42010046,-5958603,-11199263
삼화전자공업(주),011230,2007/12,1987/05/25,,46311076,4852739,44980110,531321,-753227
삼화전자공업(주),011230,2008/12,1987/05/25,,60512906,18149272,43183758,1190400,-3223306
삼화전자공업(주),011230,2009/12,1987/05/25,,54863433,12616470,38083562,-119764,-4411817
삼화전자공업(주),011230,2010/12,1987/05/25,,59038683,27804750,38588724,-507636,8900303
삼화콘덴서공업(주),001820,2000/12,1976/06/29,,91318881,37340121,106247054,4808976,3385634
삼화콘덴서공업(주),001820,2001/12,1976/06/29,,88427429,31912120,101248834,1205843,-2179464
삼화콘덴서공업(주),001820,2002/12,1976/06/29,,76831998,27080449,99882854,1715642,-3655271
삼화콘덴서공업(주),001820,2003/12,1976/06/29,,70582330,22870504,85946730,-1017415,-2622978
삼화콘덴서공업(주),001820,2004/12,1976/06/29,,64291235,21771615,98633944,3750210,870116
삼화콘덴서공업(주),001820,2005/12,1976/06/29,,53435408,14256007,82880202,1505063,-8121940
삼화콘덴서공업(주),001820,2006/12,1976/06/29,,52405442,15441281,79891360,3463910,2037310
삼화콘덴서공업(주),001820,2007/12,1976/06/29,,54257029,22386804,90043203,5291817,7129712
삼화콘덴서공업(주),001820,2008/12,1976/06/29,,63941800,32113416,94581204,2573726,1689042
삼화콘덴서공업(주),001820,2009/12,1976/06/29,,77639705,43863422,119571011,6611543,11931896
삼화콘덴서공업(주),001820,2010/12,1976/06/29,,94104639,52011662,133410191,10867305,10974670
삼화페인트공업(주),000390,2000/12,1993/09/10,,147547175,86394491,141403712,7523347,4309647
삼화페인트공업(주),000390,2001/12,1993/09/10,,146364624,88467785,162472116,10706677,4993004
삼화페인트공업(주),000390,2002/12,1993/09/10,,158278556,94335360,185600950,15240501,8988177
삼화페인트공업(주),000390,2003/12,1993/09/10,,170667573,99502749,201219669,12643065,7206002
삼화페인트공업(주),000390,2004/12,1993/09/10,,186856724,103478824,224867657,13896992,8000875
삼화페인트공업(주),000390,2005/12,1993/09/10,,189380022,108861680,220385084,11219864,7102529
삼화페인트공업(주),000390,2006/12,1993/09/10,,212311311,111508970,257409095,16756505,6736862
삼화페인트공업(주),000390,2007/12,1993/09/10,,227180130,112765742,291503895,13883327,4901103
삼화페인트공업(주),000390,2008/12,1993/09/10,,246862932,120778093,325745164,16070779,10634363
삼화페인트공업(주),000390,2009/12,1993/09/10,,342100848,200615827,341627702,17436976,16146463
삼화페인트공업(주),000390,2010/12,1993/09/10,,370349898,201887739,383710271,10323871,7948642
삼환기업(주),000360,2000/12,1973/09/03,2015/04/15,738294127,342752156,426366585,38682992,5743624
삼환기업(주),000360,2001/12,1973/09/03,2015/04/15,721704861,353474414,463526333,17990047,15396631
삼환기업(주),000360,2002/12,1973/09/03,2015/04/15,660991593,361856350,413614532,28623653,14843818
삼환기업(주),000360,2003/12,1973/09/03,2015/04/15,657055929,381751784,435643000,16722408,17163398
삼환기업(주),000360,2004/12,1973/09/03,2015/04/15,714564253,403166711,580620687,49270700,30634727
삼환기업(주),000360,2005/12,1973/09/03,2015/04/15,810785711,439564636,661242019,81635365,47937760
삼환기업(주),000360,2006/12,1973/09/03,2015/04/15,905288452,474673446,819202500,56872803,41241620
삼환기업(주),000360,2007/12,1973/09/03,2015/04/15,1043055628,510816520,914540830,70691566,42287973
삼환기업(주),000360,2008/12,1973/09/03,2015/04/15,1382209621,622982556,800595519,20688051,10349648
삼환기업(주),000360,2009/12,1973/09/03,2015/04/15,1514564527,626334221,845892086,14503889,9525126
삼환기업(주),000360,2010/12,1973/09/03,2015/04/15,1674111618,629218145,947460697,47522453,7018208
상신브레이크(주),041650,2000/12,2004/10/27,,52944412,19234887,68915993,3079710,3612425
상신브레이크(주),041650,2000/12,2001/11/15,2004/10/27,52944412,19234887,68915993,3079710,3612425
상신브레이크(주),041650,2001/12,2001/11/15,2004/10/27,56451155,29143443,72785223,2850878,2909734
상신브레이크(주),041650,2001/12,2004/10/27,,56451155,29143443,72785223,2850878,2909734
상신브레이크(주),041650,2002/12,2004/10/27,,60270437,28998200,82314863,3644368,3956331
상신브레이크(주),041650,2002/12,2001/11/15,2004/10/27,60270437,28998200,82314863,3644368,3956331
상신브레이크(주),041650,2003/12,2001/11/15,2004/10/27,66862001,32052235,86784286,2830437,3036467
상신브레이크(주),041650,2003/12,2004/10/27,,66862001,32052235,86784286,2830437,3036467
상신브레이크(주),041650,2004/12,2004/10/27,,71864391,34962744,100947983,3328670,4750138
상신브레이크(주),041650,2005/12,2004/10/27,,81591673,40772101,105590470,5188806,4758334
상신브레이크(주),041650,2006/12,2004/10/27,,92591103,50906766,113829739,1831450,1779955
상신브레이크(주),041650,2007/12,2004/10/27,,103374866,55731760,138978046,6866322,5407970
상신브레이크(주),041650,2008/12,2004/10/27,,116500646,63687912,149808933,6538417,6128812
상신브레이크(주),041650,2009/12,2004/10/27,,125641691,66296904,155689993,5425228,5893538
상신브레이크(주),041650,2010/12,2004/10/27,,159063790,77862081,192799851,11098208,13574248
상신이디피(주),091580,2004/12,2007/05/23,,11080631,2971466,15847697,1067524,651771
상신이디피(주),091580,2005/12,2007/05/23,,12654504,6081176,24192285,2924181,2262629
상신이디피(주),091580,2006/12,2007/05/23,,19688970,10672801,37627329,6612849,4497625
상신이디피(주),091580,2007/12,2007/05/23,,28792234,21929873,36251917,6036867,4603722
상신이디피(주),091580,2008/12,2007/05/23,,41837183,21819624,51537489,1735093,-1445801
상신이디피(주),091580,2009/12,2007/05/23,,55995395,24212217,52832544,3124125,3069950
상신이디피(주),091580,2010/12,2007/05/23,,71527100,34272103,77245298,4006220,2901970
상신전자(주),263810,2009/12,2017/10/16,,14301684,5407275,27532120,1370434,864767
상신전자(주),263810,2010/12,2017/10/16,,15562649,5212895,33770478,488515,305620
새론오토모티브(주),075180,2000/12,2005/10/21,,52803456,29428354,47773937,8021244,6435479
새론오토모티브(주),075180,2001/12,2005/10/21,,55152377,35968768,49357606,6042518,6540414
새론오토모티브(주),075180,2002/12,2005/10/21,,57195891,29211694,63740979,8843629,6462126
새론오토모티브(주),075180,2003/12,2005/10/21,,65795218,37154758,70944101,8777423,7943064
새론오토모티브(주),075180,2004/12,2005/10/21,,77102668,45245026,86358534,12038062,9461233
새론오토모티브(주),075180,2005/12,2005/10/21,,93633111,67005236,98876514,11722345,12533976
새론오토모티브(주),075180,2006/12,2005/10/21,,101535083,77874065,106271732,14575382,13745672
새론오토모티브(주),075180,2007/12,2005/10/21,,113747253,93262826,115211793,16603713,17678714
새론오토모티브(주),075180,2008/12,2005/10/21,,109763637,85764524,78982008,6779437,16961806
새론오토모티브(주),075180,2009/12,2005/10/21,,116848854,96586889,88943544,7027430,9144257
새론오토모티브(주),075180,2010/12,2005/10/21,,140411565,116913402,102347483,7961149,11190556
