회사명,거래소코드,회계년도,매출액(영업수익)(*)(연결),영업이익(손실)(연결),당기순이익(순손실)(연결)
(주)소프트센,032680,2001/09,50510513,-1296455,-1559759
(주)소프트센,032680,2002/09,60270706,-3552970,-5084820
(주)소프트센,032680,2003/09,109403377,-10769885,-14592873
(주)소프트센,032680,2004/09,51898283,-5845818,-7620242
(주)소프트센,032680,2005/09,52901463,-3508744,-3610044
(주)소프트센,032680,2006/09,55456180,2509588,2398579
(주)소프트센,032680,2007/09,60553291,-4044707,-3765451
(주)소프트센,032680,2008/09,72951195,-7232831,-17320246
(주)소프트센,032680,2009/09,8353878,-7603392,-10814407
(주)소프트센,032680,2010/09,9842062,1332284,1548285
(주)소프트윈,049790,2001/12,,,
(주)손오공,066910,2005/12,,,
(주)손오공,066910,2006/12,,,
(주)손오공,066910,2007/12,,,
(주)손오공,066910,2008/12,,,
(주)손오공,066910,2009/12,,,
(주)손오공,066910,2010/12,,,
(주)솔고바이오메디칼,043100,2000/12,,,
(주)솔고바이오메디칼,043100,2001/12,,,
(주)솔고바이오메디칼,043100,2002/12,,,
(주)솔고바이오메디칼,043100,2003/12,,,
(주)솔고바이오메디칼,043100,2004/12,,,
(주)솔고바이오메디칼,043100,2005/12,,,
(주)솔고바이오메디칼,043100,2006/12,,,
(주)솔고바이오메디칼,043100,2007/12,,,
(주)솔고바이오메디칼,043100,2008/12,,,
(주)솔고바이오메디칼,043100,2009/12,,,
(주)솔고바이오메디칼,043100,2010/12,,,
(주)솔본,035610,2000/12,,,
(주)솔본,035610,2001/12,45637235,-44793428,-99932411
(주)솔본,035610,2002/12,29196107,-34383630,-51177473
(주)솔본,035610,2003/12,65581970,-7801770,-1732045
(주)솔본,035610,2004/12,98148556,-19087622,-25707957
(주)솔본,035610,2005/12,103275649,-5940060,-4545072
(주)솔본,035610,2006/12,137447568,3908277,11413077
(주)솔본,035610,2007/12,117050182,-12641830,-20249242
(주)솔본,035610,2008/12,116803598,-4638483,-8300162
(주)솔본,035610,2009/12,87876034,8633197,6898524
(주)솔본,035610,2010/12,92480752,-151297,-7014112
(주)솔빛미디어,044440,2000/12,,,
(주)솔빛미디어,044440,2001/12,,,
(주)솔빛미디어,044440,2002/12,,,
(주)솔빛미디어,044440,2003/12,,,
(주)솔빛미디어,044440,2004/12,,,
(주)쇼박스,086980,2006/12,192305138,18473950,7788336
(주)쇼박스,086980,2007/12,,,
(주)쇼박스,086980,2008/12,29673555,-21943388,-27507713
(주)쇼박스,086980,2009/12,61315465,2683119,-5065551
(주)쇼박스,086980,2010/12,27083789,-1345184,-7940249
(주)수산중공업,017550,2000/12,,,
(주)수산중공업,017550,2001/12,,,
(주)수산중공업,017550,2002/12,,,
(주)수산중공업,017550,2003/12,,,
(주)수산중공업,017550,2004/12,,,
(주)수산중공업,017550,2005/12,,,
(주)수산중공업,017550,2006/12,63294107,3669142,5882943
(주)수산중공업,017550,2007/12,109494456,7901682,7262002
(주)수산중공업,017550,2008/12,134179697,10997062,-575102
(주)수산중공업,017550,2009/12,95976919,3207017,-253365
(주)수산중공업,017550,2010/12,109026140,11384469,8581145
(주)슈마일렉트론,056500,2002/12,,,
(주)슈마일렉트론,056500,2003/12,,,
(주)슈마일렉트론,056500,2004/12,,,
(주)슈프리마에이치큐,094840,2008/12,,,
(주)슈프리마에이치큐,094840,2009/12,,,
(주)슈프리마에이치큐,094840,2010/12,,,
(주)스마텔,004190,2001/06,,,
(주)스마텔,004190,2002/06,,,
(주)스마텔,004190,2003/12,,,
(주)스맥,099440,2009/12,,,
(주)스맥,099440,2010/12,,,
(주)스카이문스테크놀로지,033790,2001/12,,,
(주)스카이문스테크놀로지,033790,2002/12,,,
(주)스카이문스테크놀로지,033790,2003/12,,,
(주)스카이문스테크놀로지,033790,2004/12,,,
(주)스카이문스테크놀로지,033790,2005/12,,,
(주)스카이문스테크놀로지,033790,2006/12,,,
(주)스카이문스테크놀로지,033790,2007/12,,,
(주)스카이문스테크놀로지,033790,2008/12,,,
(주)스카이문스테크놀로지,033790,2009/12,,,
(주)스카이문스테크놀로지,033790,2010/12,,,
(주)스타맥스,017050,2000/12,,,
(주)스타맥스,017050,2001/12,12144129,-3322448,-3613290
(주)스타맥스,017050,2002/12,27565944,-20010771,-76622609
(주)스타맥스,017050,2003/12,49076821,-1423859,-3724851
(주)스타맥스,017050,2004/12,60248762,-600051,-2445850
(주)스타맥스,017050,2005/12,25263704,-6489364,-28414232
(주)스타맥스,017050,2006/12,14708781,-4969228,-10589942
(주)스타맥스,017050,2007/12,13453474,-4036540,-6663850
(주)스타맥스,017050,2008/12,13468952,-3946739,-26715259
(주)스타플렉스,115570,2010/12,,,
(주)스탠더드텔레콤,027890,2000/12,,,
(주)스탠더드텔레콤,027890,2001/12,124305203,-275092,-7072386
(주)스탠더드텔레콤,027890,2002/12,230721958,-27451474,-76111461
(주)스톰이앤에프,043680,2000/12,,,
(주)스톰이앤에프,043680,2001/12,,,
(주)스톰이앤에프,043680,2002/12,,,
(주)스톰이앤에프,043680,2003/12,,,
(주)스톰이앤에프,043680,2004/12,,,
(주)스톰이앤에프,043680,2005/12,,,
(주)스톰이앤에프,043680,2006/12,14869134,-20572830,-25503772
(주)스톰이앤에프,043680,2007/12,16913525,-6022955,-9882429
(주)스톰이앤에프,043680,2008/12,20502697,-10006220,-12508127
(주)스톰이앤에프,043680,2009/12,,,
(주)스톰이앤에프,043680,2010/12,,,
(주)스틸플라워,087220,2009/12,,,
(주)스틸플라워,087220,2010/12,187610826,-5344190,-7969669
(주)스페코,013810,2000/12,,,
(주)스페코,013810,2001/12,60493598,-2745590,643163
(주)스페코,013810,2002/12,234651120,-3251615,2423287
(주)스페코,013810,2003/12,216315328,2478260,18108163
(주)스페코,013810,2004/12,236579086,1002078,-13453656
(주)스페코,013810,2005/12,,,
(주)스페코,013810,2006/12,,,
(주)스페코,013810,2007/12,,,
(주)스페코,013810,2008/12,54308682,3000978,1353393
(주)스페코,013810,2009/12,47198900,3024734,760538
(주)스페코,013810,2010/12,66590601,-970441,-4253329
(주)승일,049830,2001/12,,,
(주)승일,049830,2002/12,,,
(주)승일,049830,2003/12,,,
(주)승일,049830,2004/12,,,
(주)승일,049830,2005/12,,,
(주)승일,049830,2006/12,,,
(주)승일,049830,2007/12,,,
(주)승일,049830,2008/12,,,
(주)승일,049830,2009/12,,,
(주)승일,049830,2010/12,,,
(주)승화프리텍,111610,2010/12,,,
(주)시공테크,020710,2000/12,,,
(주)시공테크,020710,2001/12,,,
(주)시공테크,020710,2002/12,,,
(주)시공테크,020710,2003/12,,,
(주)시공테크,020710,2004/12,,,
(주)시공테크,020710,2005/12,,,
(주)시공테크,020710,2006/12,,,
(주)시공테크,020710,2007/12,,,
(주)시공테크,020710,2008/12,79662732,5181291,2342076
(주)시공테크,020710,2009/12,66917230,908115,894152
(주)시공테크,020710,2010/12,95157017,1927204,15661127
(주)시너지이노베이션,048870,2004/12,,,
(주)시너지이노베이션,048870,2005/12,,,
(주)시너지이노베이션,048870,2006/12,190203472,30271047,26129348
(주)시너지이노베이션,048870,2007/12,124816504,895925,1959883
(주)시너지이노베이션,048870,2008/12,94508114,-3762014,2826919
(주)시너지이노베이션,048870,2009/12,34896970,-17794226,-32641707
(주)시너지이노베이션,048870,2010/12,,,
(주)시노펙스,025320,2000/12,,,
(주)시노펙스,025320,2001/12,,,
(주)시노펙스,025320,2002/12,,,
(주)시노펙스,025320,2003/12,,,
(주)시노펙스,025320,2004/12,,,
(주)시노펙스,025320,2005/12,,,
(주)시노펙스,025320,2006/12,,,
(주)시노펙스,025320,2007/12,,,
(주)시노펙스,025320,2008/12,113699577,997215,2419500
(주)시노펙스,025320,2009/12,210940927,-7752465,1090290
(주)시노펙스,025320,2010/12,280006680,-17641221,-31755239
(주)시노펙스그린테크,037320,2002/12,,,
(주)시노펙스그린테크,037320,2003/12,,,
(주)시노펙스그린테크,037320,2004/12,,,
(주)시노펙스그린테크,037320,2005/12,,,
(주)시노펙스그린테크,037320,2006/12,,,
(주)시노펙스그린테크,037320,2007/12,46102763,-18133146,-14467166
(주)시노펙스그린테크,037320,2008/12,50273111,210811,-5064147
(주)시노펙스그린테크,037320,2009/12,24147952,-3154616,-10787525
(주)시노펙스그린테크,037320,2010/12,20166686,-12802484,-26049674
(주)시스컴,037280,2000/12,,,
(주)시스컴,037280,2001/12,,,
(주)시스컴,037280,2002/12,,,
(주)시큐어소프트,037060,2001/12,,,
(주)시큐어소프트,037060,2002/12,,,
(주)시큐어소프트,037060,2003/12,,,
(주)시큐어소프트,037060,2004/12,,,
(주)시큐어소프트,037060,2005/12,,,
(주)시큐어소프트,037060,2006/12,,,
(주)신도리코,029530,2000/12,298784465,44403440,39956303
(주)신도리코,029530,2001/12,345846020,47822262,49824190
(주)신도리코,029530,2002/12,515662411,62369595,63228563
(주)신도리코,029530,2003/12,620489493,71684630,67341711
(주)신도리코,029530,2004/12,654326535,69633282,51264094
(주)신도리코,029530,2005/12,686266419,54798577,41253552
(주)신도리코,029530,2006/12,607753941,52340573,47264518
(주)신도리코,029530,2007/12,666347105,86853893,75947142
(주)신도리코,029530,2008/12,645917698,12126007,57132750
(주)신도리코,029530,2009/12,634798519,69787226,63986692
(주)신도리코,029530,2010/12,696342382,73335733,74360933
(주)신동방씨피,004660,2000/12,508905935,2463621,-161206267
(주)신동방씨피,004660,2001/12,473640255,5070148,169517770
(주)신동방씨피,004660,2002/12,408323830,21096483,-30191457
(주)신동방씨피,004660,2003/12,,,
(주)신동방씨피,004660,2004/12,,,
(주)신성에프에이,104120,2008/12,,,
(주)신성에프에이,104120,2009/12,,,
(주)신성에프에이,104120,2010/12,,,
(주)신성이엔지,011930,2000/12,120714419,2800575,-4538907
(주)신성이엔지,011930,2001/12,90036073,-1515514,-9697840
(주)신성이엔지,011930,2002/12,110279230,6367921,2828765
(주)신성이엔지,011930,2003/12,178093959,13933964,10298478
(주)신성이엔지,011930,2004/12,280116263,15638560,3539978
(주)신성이엔지,011930,2005/12,309283070,21762821,10326128
(주)신성이엔지,011930,2006/12,292389989,11582949,5916001
(주)신성이엔지,011930,2007/12,247076711,6212238,6731042
(주)신성이엔지,011930,2008/12,,,
(주)신성이엔지,104110,2008/12,,,
(주)신성이엔지,011930,2009/12,196013045,-24560048,-23927526
(주)신성이엔지,104110,2009/12,,,
(주)신성이엔지,104110,2010/12,,,
(주)신성이엔지,011930,2010/12,579171188,44106734,29865956
(주)신세계,004170,2000/12,3722091668,174002608,73910152
(주)신세계,004170,2001/12,5362736711,341170517,197106820
(주)신세계,004170,2002/12,6718144053,460011626,253484144
(주)신세계,004170,2003/12,6480899698,512954195,316067887
(주)신세계,004170,2004/12,7285672341,553701223,346841719
(주)신세계,004170,2005/12,8144028451,673024503,454724652
(주)신세계,004170,2006/12,9354732125,769370732,495541074
(주)신세계,004170,2007/12,10382281378,823820454,520833775
(주)신세계,004170,2008/12,11052091420,906016927,562943711
(주)신세계,004170,2009/12,11493650591,933147870,582554360
(주)신세계,004170,2010/12,13005151948,1029984514,1105864931
(주)신세계아이앤씨,035510,2000/12,,,
(주)신세계아이앤씨,035510,2001/12,,,
(주)신세계아이앤씨,035510,2002/12,,,
(주)신세계아이앤씨,035510,2003/12,,,
(주)신세계아이앤씨,035510,2004/12,,,
(주)신세계아이앤씨,035510,2005/12,,,
(주)신세계아이앤씨,035510,2006/12,,,
(주)신세계아이앤씨,035510,2007/12,,,
(주)신세계아이앤씨,035510,2008/12,,,
(주)신세계아이앤씨,035510,2009/12,,,
(주)신세계아이앤씨,035510,2010/12,,,
(주)신세계푸드,031440,2001/12,,,
(주)신세계푸드,031440,2002/12,,,
(주)신세계푸드,031440,2003/12,229134227,18647879,12766888
(주)신세계푸드,031440,2004/12,268928558,12592820,8447325
(주)신세계푸드,031440,2005/12,244068229,14932133,11146271
(주)신세계푸드,031440,2006/12,300509888,19370967,14373726
(주)신세계푸드,031440,2007/12,366172463,23561271,17392967
(주)신세계푸드,031440,2008/12,430769507,26531944,19010003
(주)신세계푸드,031440,2009/12,,,
(주)신세계푸드,031440,2010/12,,,
(주)신영와코루,005800,2000/09,,,
(주)신영와코루,005800,2001/09,,,
(주)신영와코루,005800,2002/09,,,
(주)신영와코루,005800,2003/09,,,
(주)신영와코루,005800,2004/09,,,
(주)신영와코루,005800,2005/09,,,
(주)신영와코루,005800,2006/09,,,
(주)신영와코루,005800,2007/09,,,
(주)신영와코루,005800,2008/09,,,
(주)신영와코루,005800,2009/09,176869755,13834918,14459450
(주)신영와코루,005800,2010/09,190800248,17384824,15588384
(주)신원,009270,2000/12,484358961,33051421,-19628873
(주)신원,009270,2001/12,484243557,50836277,15529424
(주)신원,009270,2002/12,450100542,33201799,-113274616
(주)신원,009270,2003/12,423137512,22282985,695642
(주)신원,009270,2004/12,370410239,4261398,-19161144
(주)신원,009270,2005/12,337142919,16950860,21398530
(주)신원,009270,2006/12,347675968,19379322,10220030
(주)신원,009270,2007/12,330893997,23659420,25468180
(주)신원,009270,2008/12,414221480,22753692,29183866
(주)신원,009270,2009/12,444607733,26312432,32574175
(주)신원,009270,2010/12,506661974,15992135,6358628
(주)신일건업,014350,2000/12,,,
(주)신일건업,014350,2001/12,,,
(주)신일건업,014350,2002/12,,,
(주)신일건업,014350,2003/12,,,
(주)신일건업,014350,2004/12,,,
(주)신일건업,014350,2005/12,,,
(주)신일건업,014350,2006/12,,,
(주)신일건업,014350,2007/12,203238230,16030464,9627729
(주)신일건업,014350,2008/12,270654924,35367445,5336451
(주)신일건업,014350,2009/12,,,
(주)신일건업,014350,2010/12,303209447,23957531,1232020
(주)신지소프트,078700,2004/12,,,
(주)신지소프트,078700,2005/12,,,
(주)신지소프트,078700,2006/12,,,
(주)신지소프트,078700,2007/12,,,
(주)신지소프트,078700,2008/12,,,
(주)신지소프트,078700,2009/12,,,
(주)신한,005450,2000/12,141151007,3692531,260924293
(주)신한,005450,2001/12,,,
(주)신한,005450,2002/12,,,
(주)신한,005450,2003/12,,,
(주)신한,005450,2004/12,,,
(주)신한,005450,2005/12,,,
(주)신한,005450,2006/12,,,
(주)신한,005450,2007/12,,,
(주)신한,005450,2008/12,163255853,8580605,15789717
(주)신한,005450,2009/12,180903157,13729922,4785441
(주)신한,005450,2010/12,119864851,5708235,1244996
(주)신한에스아이티,054530,2001/12,,,
(주)신한에스아이티,054530,2002/12,,,
(주)신한에스아이티,054530,2003/12,,,
(주)신화다이나믹스,001770,2000/12,,,
(주)신화다이나믹스,001770,2001/12,,,
(주)신화다이나믹스,001770,2002/12,,,
(주)신화다이나믹스,001770,2003/12,,,
(주)신화다이나믹스,001770,2004/12,,,
(주)신화다이나믹스,001770,2005/12,,,
(주)신화다이나믹스,001770,2006/12,,,
(주)신화다이나믹스,001770,2007/12,,,
(주)신화다이나믹스,001770,2008/12,,,
(주)신화다이나믹스,001770,2009/12,,,
(주)신화다이나믹스,001770,2010/12,,,
(주)신흥,004080,2000/12,78256344,7451697,8254411
(주)신흥,004080,2001/12,91428928,8959589,7625386
(주)신흥,004080,2002/12,102128478,13637443,7182706
(주)신흥,004080,2003/12,110091771,14038129,9031945
(주)신흥,004080,2004/12,116244572,14227018,10612207
(주)신흥,004080,2005/12,122035014,11964268,8701696
(주)신흥,004080,2006/12,142798435,11914733,6093676
(주)신흥,004080,2007/12,159278995,8796194,4213331
(주)신흥,004080,2008/12,159885166,6733714,1698430
(주)신흥,004080,2009/12,160831833,2074423,1609289
(주)신흥,004080,2010/12,,,
(주)실리콘화일,082930,2008/12,,,
(주)실리콘화일,082930,2009/12,,,
(주)실리콘화일,082930,2010/12,,,
(주)심스밸리,042470,2000/12,,,
(주)심스밸리,042470,2001/12,,,
(주)심텍홀딩스,036710,2000/12,,,
(주)심텍홀딩스,036710,2001/12,,,
(주)심텍홀딩스,036710,2002/12,,,
(주)심텍홀딩스,036710,2003/12,,,
(주)심텍홀딩스,036710,2004/12,,,
(주)심텍홀딩스,036710,2005/12,,,
(주)심텍홀딩스,036710,2006/12,,,
(주)심텍홀딩스,036710,2007/12,,,
(주)심텍홀딩스,036710,2008/12,418877614,37498030,-156938495
(주)심텍홀딩스,036710,2009/12,502013459,60518122,55525284
(주)심텍홀딩스,036710,2010/12,583621087,89718248,71781733
(주)심팩메탈,090730,2008/12,,,
(주)심팩메탈,090730,2009/12,,,
(주)심팩메탈,090730,2010/12,,,
(주)쌈지,033260,2001/12,,,
(주)쌈지,033260,2002/12,,,
(주)쌈지,033260,2003/12,,,
(주)쌈지,033260,2004/12,,,
(주)쌈지,033260,2005/12,,,
(주)쌈지,033260,2006/12,,,
(주)쌈지,033260,2007/12,,,
(주)쌈지,033260,2008/12,,,
(주)쌈지,033260,2009/12,,,
(주)쌍방울,102280,2008/12,94207963,2264840,3132746
(주)쌍방울,102280,2009/12,143984721,825016,-3744857
(주)쌍방울,102280,2010/12,139962915,7935152,3782660
(주)써니트렌드,035500,2000/12,,,
(주)써니트렌드,035500,2001/12,64907482,2008425,-11394586
(주)써니트렌드,035500,2002/12,50692824,-15855962,-60471079
(주)써니트렌드,035500,2003/12,,,
(주)써니트렌드,035500,2004/12,,,
(주)써니트렌드,035500,2005/12,,,
(주)써니트렌드,035500,2006/12,43566105,-2202776,-4158050
(주)써니트렌드,035500,2007/12,20049077,-15522458,-27885814
(주)써니트렌드,035500,2008/12,14905436,-7804501,-25035779
(주)써미트테크놀로지,039000,2002/12,,,
(주)써미트테크놀로지,039000,2003/12,,,
(주)썬코어,051170,2001/12,,,
(주)썬코어,051170,2002/12,,,
(주)썬코어,051170,2003/12,,,
(주)썬코어,051170,2004/12,,,
(주)썬코어,051170,2005/12,,,
(주)썬코어,051170,2006/12,,,
(주)썬코어,051170,2007/12,,,
(주)썬코어,051170,2008/12,,,
(주)썬코어,051170,2009/12,,,
(주)썬코어,051170,2010/12,,,
(주)썬테크놀로지스,122800,2010/12,,,
(주)쎄니트,037760,2000/12,,,
(주)쎄니트,037760,2001/12,,,
(주)쎄니트,037760,2002/12,,,
(주)쎄니트,037760,2003/12,,,
(주)쎄니트,037760,2004/12,,,
(주)쎄니트,037760,2005/12,,,
(주)쎄니트,037760,2006/12,,,
(주)쎄니트,037760,2007/12,,,
(주)쎄니트,037760,2008/12,,,
