회사명,거래소코드,회계년도,상장일,상장폐지일,자산(*)(연결)(천원),자본(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),영업이익(손실)(연결)(천원),당기순이익(순손실)(연결)(천원)
(주)한창제지,009460,2005/12,1987/12/23,,,,,,
(주)한창제지,009460,2006/12,1987/12/23,,,,,,
(주)한창제지,009460,2007/12,1987/12/23,,,,,,
(주)한창제지,009460,2008/12,1987/12/23,,,,,,
(주)한창제지,009460,2009/12,1987/12/23,,,,,,
(주)한창제지,009460,2010/12,1987/12/23,,,,,,
(주)한컴라이프케어,372910,2004/12,2021/08/17,,,,,,
(주)한컴라이프케어,372910,2005/12,2021/08/17,,,,,,
(주)한컴라이프케어,372910,2006/12,2021/08/17,,,,,,
(주)한컴라이프케어,372910,2007/12,2021/08/17,,,,,,
(주)한컴라이프케어,372910,2008/12,2021/08/17,,,,,,
(주)한컴라이프케어,372910,2009/12,2021/08/17,,,,,,
(주)한컴라이프케어,372910,2010/12,2021/08/17,,,,,,
(주)한컴위드,054920,2000/12,2001/11/01,,,,,,
(주)한컴위드,054920,2001/12,2001/11/01,,,,,,
(주)한컴위드,054920,2002/12,2001/11/01,,,,,,
(주)한컴위드,054920,2003/12,2001/11/01,,,,,,
(주)한컴위드,054920,2004/12,2001/11/01,,,,,,
(주)한컴위드,054920,2005/12,2001/11/01,,,,,,
(주)한컴위드,054920,2006/12,2001/11/01,,,,,,
(주)한컴위드,054920,2007/12,2001/11/01,,,,,,
(주)한컴위드,054920,2008/12,2001/11/01,,77009391,52357327,26392220,-4025587,-5198974
(주)한컴위드,054920,2009/12,2001/11/01,,,,,,
(주)한컴위드,054920,2010/12,2001/11/01,,,,,,
(주)한컴지엠디,077280,2001/12,2004/06/02,2020/01/16,,,,,
(주)한컴지엠디,077280,2002/12,2004/06/02,2020/01/16,,,,,
(주)한컴지엠디,077280,2003/12,2004/06/02,2020/01/16,,,,,
(주)한컴지엠디,077280,2004/12,2004/06/02,2020/01/16,,,,,
(주)한컴지엠디,077280,2005/12,2004/06/02,2020/01/16,,,,,
(주)한컴지엠디,077280,2006/12,2004/06/02,2020/01/16,,,,,
(주)한컴지엠디,077280,2007/12,2004/06/02,2020/01/16,,,,,
(주)한컴지엠디,077280,2008/12,2004/06/02,2020/01/16,76848621,59021143,57147551,2799147,1615183
(주)한컴지엠디,077280,2009/12,2004/06/02,2020/01/16,,,,,
(주)한컴지엠디,077280,2010/12,2004/06/02,2020/01/16,,,,,
(주)한탑,002680,2000/12,1995/07/07,,,,,,
(주)한탑,002680,2001/12,1995/07/07,,,,,,
(주)한탑,002680,2002/12,1995/07/07,,,,,,
(주)한탑,002680,2003/12,1995/07/07,,,,,,
(주)한탑,002680,2004/12,1995/07/07,,,,,,
(주)한탑,002680,2005/12,1995/07/07,,,,,,
(주)한탑,002680,2006/12,1995/07/07,,,,,,
(주)한탑,002680,2007/12,1995/07/07,,,,,,
(주)한탑,002680,2008/12,1995/07/07,,,,,,
(주)한탑,002680,2009/12,1995/07/07,,,,,,
(주)한탑,002680,2010/12,1995/07/07,,,,,,
(주)한텔,041940,2000/12,2001/07/24,2008/04/23,,,,,
(주)한텔,041940,2001/12,2001/07/24,2008/04/23,,,,,
(주)한텔,041940,2002/12,2001/07/24,2008/04/23,,,,,
(주)한텔,041940,2003/12,2001/07/24,2008/04/23,,,,,
(주)한텔,041940,2004/12,2001/07/24,2008/04/23,,,,,
(주)한텔,041940,2005/12,2001/07/24,2008/04/23,,,,,
(주)한텔,041940,2006/12,2001/07/24,2008/04/23,,,,,
(주)한텔,041940,2007/12,2001/07/24,2008/04/23,,,,,
(주)한화,000880,2000/12,1976/06/24,,8454313879,1900314363,4200843658,166658071,115926580
(주)한화,000880,2001/12,1976/06/24,,8068940832,1489811503,7990712542,333612337,-358290701
(주)한화,000880,2002/12,1976/06/24,,37734722393,2217584496,7474405856,346636007,-170120522
(주)한화,000880,2003/12,1976/06/24,,41563388930,3032352528,19280483432,935961868,710078803
(주)한화,000880,2004/12,1976/06/24,,43049562313,3386634330,17647044313,472353449,589687317
(주)한화,000880,2005/12,1976/06/24,,46411774385,3192875417,17483271509,409240567,370107786
(주)한화,000880,2006/12,1976/06/24,,55066832669,4621954632,18221549425,468430681,462462748
(주)한화,000880,2007/12,1976/06/24,,62521619039,4431451070,22648403378,1119588886,525748560
(주)한화,000880,2008/12,1976/06/24,,69549223026,4953869477,27239940797,1268768952,456350816
(주)한화,000880,2009/12,1976/06/24,,77166970859,5894770975,30013600006,1504103294,927347694
(주)한화,000880,2010/12,1976/06/24,,89403222647,9012971736,34723384662,1568675955,705921627
(주)한화갤러리아타임월드,027390,2000/12,1996/01/30,2020/04/16,,,,,
(주)한화갤러리아타임월드,027390,2001/12,1996/01/30,2020/04/16,,,,,
(주)한화갤러리아타임월드,027390,2002/12,1996/01/30,2020/04/16,,,,,
(주)한화갤러리아타임월드,027390,2003/12,1996/01/30,2020/04/16,,,,,
(주)한화갤러리아타임월드,027390,2004/12,1996/01/30,2020/04/16,,,,,
(주)한화갤러리아타임월드,027390,2005/12,1996/01/30,2020/04/16,,,,,
(주)한화갤러리아타임월드,027390,2006/12,1996/01/30,2020/04/16,,,,,
(주)한화갤러리아타임월드,027390,2007/12,1996/01/30,2020/04/16,,,,,
(주)한화갤러리아타임월드,027390,2008/12,1996/01/30,2020/04/16,,,,,
(주)한화갤러리아타임월드,027390,2009/12,1996/01/30,2020/04/16,,,,,
(주)한화갤러리아타임월드,027390,2010/12,1996/01/30,2020/04/16,,,,,
(주)해성티피씨,059270,2002/12,2021/04/21,,,,,,
(주)해성티피씨,059270,2003/12,2021/04/21,,,,,,
(주)해성티피씨,059270,2004/12,2021/04/21,,,,,,
(주)해성티피씨,059270,2005/12,2021/04/21,,,,,,
(주)해성티피씨,059270,2006/12,2021/04/21,,,,,,
(주)해성티피씨,059270,2007/12,2021/04/21,,,,,,
(주)해성티피씨,059270,2008/12,2021/04/21,,,,,,
(주)해성티피씨,059270,2009/12,2021/04/21,,,,,,
(주)해성티피씨,059270,2010/12,2021/04/21,,,,,,
(주)해태유통,010090,2000/12,1990/07/13,2004/04/24,,,,,
(주)해태유통,010090,2001/12,1990/07/13,2004/04/24,,,,,
(주)해태유통,010090,2002/12,1990/07/13,2004/04/24,,,,,
(주)해태유통,010090,2003/12,1990/07/13,2004/04/24,,,,,
(주)해피드림,065180,2001/12,2002/06/18,2015/05/04,,,,,
(주)해피드림,065180,2002/12,2002/06/18,2015/05/04,,,,,
(주)해피드림,065180,2003/12,2002/06/18,2015/05/04,,,,,
(주)해피드림,065180,2004/12,2002/06/18,2015/05/04,,,,,
(주)해피드림,065180,2005/12,2002/06/18,2015/05/04,,,,,
(주)해피드림,065180,2006/12,2002/06/18,2015/05/04,,,,,
(주)해피드림,065180,2007/12,2002/06/18,2015/05/04,,,,,
(주)해피드림,065180,2008/12,2002/06/18,2015/05/04,,,,,
(주)해피드림,065180,2009/12,2002/06/18,2015/05/04,,,,,
(주)해피드림,065180,2010/12,2002/06/18,2015/05/04,,,,,
(주)핸디소프트,032380,2000/12,1999/11/23,2011/03/03,,,,,
(주)핸디소프트,032380,2001/12,1999/11/23,2011/03/03,195615374,183136641,51916854,1684865,2378097
(주)핸디소프트,032380,2002/12,1999/11/23,2011/03/03,178740758,174560784,37793376,-6323382,-8493345
(주)핸디소프트,032380,2003/12,1999/11/23,2011/03/03,191707312,172895599,74006112,6470082,814758
(주)핸디소프트,032380,2004/12,1999/11/23,2011/03/03,159236741,110810719,55268101,-33958178,-44465600
(주)핸디소프트,032380,2005/12,1999/11/23,2011/03/03,,,,,
(주)핸디소프트,032380,2006/12,1999/11/23,2011/03/03,,,,,
(주)핸디소프트,032380,2007/12,1999/11/23,2011/03/03,,,,,
(주)핸디소프트,032380,2008/12,1999/11/23,2011/03/03,,,,,
(주)핸디소프트,032380,2009/12,1999/11/23,2011/03/03,,,,,
(주)핸디소프트,220180,2009/12,2016/11/24,,,,,,
(주)핸디소프트,220180,2010/12,2016/11/24,,,,,,
(주)허메스홀딩스,012400,2000/12,1988/06/15,2012/06/12,,,,,
(주)허메스홀딩스,012400,2001/12,1988/06/15,2012/06/12,,,,,
(주)허메스홀딩스,012400,2002/12,1988/06/15,2012/06/12,,,,,
(주)허메스홀딩스,012400,2003/12,1988/06/15,2012/06/12,,,,,
(주)허메스홀딩스,012400,2004/12,1988/06/15,2012/06/12,,,,,
(주)허메스홀딩스,012400,2005/12,1988/06/15,2012/06/12,,,,,
(주)허메스홀딩스,012400,2006/12,1988/06/15,2012/06/12,,,,,
(주)허메스홀딩스,012400,2007/12,1988/06/15,2012/06/12,43635914,9977728,20629472,-1172090,-37450625
(주)허메스홀딩스,012400,2008/12,1988/06/15,2012/06/12,36320438,26878370,10672896,-9094389,-29193204
(주)허메스홀딩스,012400,2009/12,1988/06/15,2012/06/12,,,,,
(주)허메스홀딩스,012400,2010/12,1988/06/15,2012/06/12,,,,,
(주)헤쎄나,036270,2000/12,2000/01/20,2009/06/17,,,,,
(주)헤쎄나,036270,2001/12,2000/01/20,2009/06/17,,,,,
(주)헤쎄나,036270,2002/12,2000/01/20,2009/06/17,,,,,
(주)헤쎄나,036270,2003/12,2000/01/20,2009/06/17,,,,,
(주)헤쎄나,036270,2004/12,2000/01/20,2009/06/17,,,,,
(주)헤쎄나,036270,2005/12,2000/01/20,2009/06/17,,,,,
(주)헤쎄나,036270,2006/12,2000/01/20,2009/06/17,,,,,
(주)헤쎄나,036270,2007/12,2000/01/20,2009/06/17,24937669,-27578178,28022865,-21479706,-65555452
(주)헤쎄나,036270,2008/12,2000/01/20,2009/06/17,,,,,
(주)헤파호프코리아,039350,2000/12,2000/12/07,2011/06/16,,,,,
(주)헤파호프코리아,039350,2001/12,2000/12/07,2011/06/16,,,,,
(주)헤파호프코리아,039350,2002/12,2000/12/07,2011/06/16,,,,,
(주)헤파호프코리아,039350,2003/12,2000/12/07,2011/06/16,,,,,
(주)헤파호프코리아,039350,2004/12,2000/12/07,2011/06/16,,,,,
(주)헤파호프코리아,039350,2005/12,2000/12/07,2011/06/16,,,,,
(주)헤파호프코리아,039350,2006/12,2000/12/07,2011/06/16,,,,,
(주)헤파호프코리아,039350,2007/12,2000/12/07,2011/06/16,,,,,
(주)헤파호프코리아,039350,2008/12,2000/12/07,2011/06/16,,,,,
(주)헤파호프코리아,039350,2009/12,2000/12/07,2011/06/16,,,,,
(주)헤파호프코리아,039350,2010/12,2000/12/07,2011/06/16,,,,,
(주)헥토파이낸셜,234340,2008/12,2019/07/12,,,,,,
(주)헥토파이낸셜,234340,2009/12,2019/07/12,,,,,,
(주)헥토파이낸셜,234340,2010/12,2019/07/12,,,,,,
(주)헬릭스미스,084990,2001/12,2005/12/29,,,,,,
(주)헬릭스미스,084990,2002/12,2005/12/29,,,,,,
(주)헬릭스미스,084990,2003/12,2005/12/29,,,,,,
(주)헬릭스미스,084990,2004/12,2005/12/29,,,,,,
(주)헬릭스미스,084990,2005/12,2005/12/29,,,,,,
(주)헬릭스미스,084990,2006/12,2005/12/29,,,,,,
(주)헬릭스미스,084990,2007/12,2005/12/29,,,,,,
(주)헬릭스미스,084990,2008/12,2005/12/29,,,,,,
(주)헬릭스미스,084990,2009/12,2005/12/29,,,,,,
(주)헬릭스미스,084990,2010/12,2005/12/29,,,,,,
(주)현대공업,170030,2000/12,2013/12/04,,,,,,
(주)현대공업,170030,2001/12,2013/12/04,,,,,,
(주)현대공업,170030,2002/12,2013/12/04,,,,,,
(주)현대공업,170030,2003/12,2013/12/04,,,,,,
(주)현대공업,170030,2004/12,2013/12/04,,,,,,
(주)현대공업,170030,2005/12,2013/12/04,,,,,,
(주)현대공업,170030,2006/12,2013/12/04,,,,,,
(주)현대공업,170030,2007/12,2013/12/04,,,,,,
(주)현대공업,170030,2008/12,2013/12/04,,,,,,
(주)현대공업,170030,2009/12,2013/12/04,,,,,,
(주)현대공업,170030,2010/12,2013/12/04,,,,,,
(주)현대그린푸드,005440,2000/12,1989/08/22,,2521205580,920556955,2793820496,203011879,107349330
(주)현대그린푸드,005440,2001/12,1989/08/22,,2819311833,1011194681,3092011617,219467485,118862075
(주)현대그린푸드,005440,2002/12,1989/08/22,,392116010,205840420,3388824790,177930794,103193055
(주)현대그린푸드,005440,2003/12,1989/08/22,,405709418,241107056,700363843,15508559,25528176
(주)현대그린푸드,005440,2004/12,1989/08/22,,439285615,265929635,681400146,18620444,26245498
(주)현대그린푸드,005440,2005/12,1989/08/22,,498014909,313953747,652509795,19804222,39644849
(주)현대그린푸드,005440,2006/12,1989/08/22,,703102125,446708867,732559273,26530975,26266070
(주)현대그린푸드,005440,2007/12,1989/08/22,,843931785,549942568,793166478,30968831,35518108
(주)현대그린푸드,005440,2008/12,1989/08/22,,694641721,491383742,815173812,29425449,56948203
(주)현대그린푸드,005440,2009/12,1989/08/22,,870288658,648982934,816513167,33857936,49948276
(주)현대그린푸드,005440,2010/12,1989/08/22,,1405231515,1097567883,992227831,34363677,80716663
(주)현대금속,018410,2000/12,1989/07/25,2010/05/13,,,,,
(주)현대금속,018410,2001/12,1989/07/25,2010/05/13,,,,,
(주)현대금속,018410,2002/12,1989/07/25,2010/05/13,,,,,
(주)현대금속,018410,2003/12,1989/07/25,2010/05/13,,,,,
(주)현대금속,018410,2004/12,1989/07/25,2010/05/13,,,,,
(주)현대금속,018410,2005/12,1989/07/25,2010/05/13,,,,,
(주)현대금속,018410,2006/12,1989/07/25,2010/05/13,50471745,26976855,40843326,-9204539,-20399154
(주)현대금속,018410,2007/12,1989/07/25,2010/05/13,80270789,41893724,69311664,-5150089,-8584818
(주)현대금속,018410,2008/12,1989/07/25,2010/05/13,63268022,26396121,66016177,-4070296,-15711200
(주)현대금속,018410,2009/12,1989/07/25,2010/05/13,,,,,
(주)현대디에스에프,016510,2000/12,1994/12/27,2011/07/18,,,,,
(주)현대디에스에프,016510,2001/12,1994/12/27,2011/07/18,,,,,
(주)현대디에스에프,016510,2002/12,1994/12/27,2011/07/18,,,,,
(주)현대디에스에프,016510,2003/12,1994/12/27,2011/07/18,,,,,
(주)현대디에스에프,016510,2004/12,1994/12/27,2011/07/18,,,,,
(주)현대디에스에프,016510,2005/12,1994/12/27,2011/07/18,,,,,
(주)현대디에스에프,016510,2006/12,1994/12/27,2011/07/18,,,,,
(주)현대디에스에프,016510,2007/12,1994/12/27,2011/07/18,,,,,
(주)현대디에스에프,016510,2008/12,1994/12/27,2011/07/18,,,,,
(주)현대디에스에프,016510,2009/12,1994/12/27,2011/07/18,,,,,
(주)현대디에스에프,016510,2010/12,1994/12/27,2011/07/18,,,,,
(주)현대리바트,079430,2000/12,2005/11/22,,,,,,
(주)현대리바트,079430,2001/12,2005/11/22,,,,,,
(주)현대리바트,079430,2002/12,2005/11/22,,,,,,
(주)현대리바트,079430,2003/12,2005/11/22,,,,,,
(주)현대리바트,079430,2004/12,2005/11/22,,,,,,
(주)현대리바트,079430,2005/12,2005/11/22,,,,,,
(주)현대리바트,079430,2006/12,2005/11/22,,,,,,
(주)현대리바트,079430,2007/12,2005/11/22,,,,,,
(주)현대리바트,079430,2008/12,2005/11/22,,,,,,
(주)현대리바트,079430,2009/12,2005/11/22,,,,,,
(주)현대리바트,079430,2010/12,2005/11/22,,,,,,
(주)현대멀티캡,035910,2000/12,1999/11/23,2005/01/19,,,,,
(주)현대멀티캡,035910,2001/12,1999/11/23,2005/01/19,,,,,
(주)현대멀티캡,035910,2002/12,1999/11/23,2005/01/19,,,,,
(주)현대멀티캡,035910,2003/12,1999/11/23,2005/01/19,,,,,
(주)현대미포조선,010620,2000/12,1983/12/20,,1095323492,319449099,783530336,49209610,4626768
(주)현대미포조선,010620,2001/12,1983/12/20,,1209736389,269631291,1076905191,7241778,-61433421
(주)현대미포조선,010620,2002/12,1983/12/20,,1172945964,196330670,1043299431,-57069851,-71039485
(주)현대미포조선,010620,2003/12,1983/12/20,,1063012526,275296205,1265345145,95355951,39109776
(주)현대미포조선,010620,2004/12,1983/12/20,,1574432454,485872463,1496784852,149676867,110393476
(주)현대미포조선,010620,2005/12,1983/12/20,,2640579137,730251893,1975392560,166566881,136003950
(주)현대미포조선,010620,2006/12,1983/12/20,,3629976279,1248574441,2380794767,241708280,243740148
(주)현대미포조선,010620,2007/12,1983/12/20,,7072084312,3117778944,2898994826,386207063,538461805
(주)현대미포조선,010620,2008/12,1983/12/20,,8246364700,2390492836,4137990818,577621055,538010598
(주)현대미포조선,010620,2009/12,1983/12/20,,7205083760,2771062741,4029889090,442753886,411131726
(주)현대미포조선,010620,2010/12,1983/12/20,,9558919877,4419281762,4118357389,626046452,493748870
(주)현대바이오랜드,052260,2000/12,2001/05/17,,,,,,
(주)현대바이오랜드,052260,2001/12,2001/05/17,,,,,,
(주)현대바이오랜드,052260,2002/12,2001/05/17,,,,,,
(주)현대바이오랜드,052260,2003/12,2001/05/17,,,,,,
(주)현대바이오랜드,052260,2004/12,2001/05/17,,,,,,
(주)현대바이오랜드,052260,2005/12,2001/05/17,,,,,,
(주)현대바이오랜드,052260,2006/12,2001/05/17,,,,,,
(주)현대바이오랜드,052260,2007/12,2001/05/17,,,,,,
(주)현대바이오랜드,052260,2008/12,2001/05/17,,,,,,
(주)현대바이오랜드,052260,2009/12,2001/05/17,,,,,,
(주)현대바이오랜드,052260,2010/12,2001/05/17,,,,,,
(주)현대백화점,069960,2002/12,2002/11/25,,3368253079,1142303791,783224708,30804561,12363060
(주)현대백화점,069960,2003/12,2002/11/25,,3058909203,1275044824,2240167155,239005531,126523752
(주)현대백화점,069960,2004/12,2002/11/25,,3065146316,1386012353,2065361130,301054299,153010775
(주)현대백화점,069960,2005/12,2002/11/25,,3297633337,1655766042,2207203009,415404592,280518489
(주)현대백화점,069960,2006/12,2002/11/25,,3529964183,2041504214,2396513821,455182366,299859486
(주)현대백화점,069960,2007/12,2002/11/25,,3860859855,2306736115,2447086214,449544994,312733690
(주)현대백화점,069960,2008/12,2002/11/25,,4215086342,2598673055,2540577595,476994631,378355027
(주)현대백화점,069960,2009/12,2002/11/25,,4709064046,2867196538,2701479815,526116225,412287730
(주)현대백화점,069960,2010/12,2002/11/25,,5963340270,3876354567,2848675608,576372891,512508112
(주)현대에버다임,041440,2000/12,2003/11/14,,,,,,
(주)현대에버다임,041440,2001/12,2003/11/14,,,,,,
(주)현대에버다임,041440,2002/12,2003/11/14,,,,,,
(주)현대에버다임,041440,2003/12,2003/11/14,,,,,,
(주)현대에버다임,041440,2004/12,2003/11/14,,,,,,
(주)현대에버다임,041440,2005/12,2003/11/14,,,,,,
(주)현대에버다임,041440,2006/12,2003/11/14,,,,,,
(주)현대에버다임,041440,2007/12,2003/11/14,,,,,,
(주)현대에버다임,041440,2008/12,2003/11/14,,,,,,
(주)현대에버다임,041440,2009/12,2003/11/14,,,,,,
(주)현대에버다임,041440,2010/12,2003/11/14,,,,,,
(주)현대오토넷,042100,2000/12,2002/07/26,2009/07/16,,,,,
(주)현대오토넷,042100,2001/12,2002/07/26,2009/07/16,,,,,
(주)현대오토넷,042100,2002/12,2002/07/26,2009/07/16,,,,,
(주)현대오토넷,042100,2003/12,2002/07/26,2009/07/16,,,,,
(주)현대오토넷,042100,2004/12,2002/07/26,2009/07/16,443422023,304963278,570499956,52313773,45580292
(주)현대오토넷,042100,2005/12,2002/07/26,2009/07/16,,,,,
(주)현대오토넷,042100,2006/12,2002/07/26,2009/07/16,682961524,454203865,849583700,48918976,43100757
(주)현대오토넷,042100,2007/12,2002/07/26,2009/07/16,777802542,477346549,955462244,35163346,32996600
(주)현대오토넷,042100,2008/12,2002/07/26,2009/07/16,750969915,420797466,1138474804,-26104226,-51187051
(주)현대이지웰,090850,2007/12,2013/12/27,,,,,,
(주)현대이지웰,090850,2008/12,2013/12/27,,,,,,
(주)현대이지웰,090850,2009/12,2013/12/27,,,,,,
(주)현대이지웰,090850,2010/12,2013/12/27,,,,,,
(주)현대푸드시스템,114410,2001/12,2009/12/17,2010/07/16,,,,,
(주)현대푸드시스템,114410,2002/12,2009/12/17,2010/07/16,,,,,
(주)현대푸드시스템,114410,2003/12,2009/12/17,2010/07/16,,,,,
(주)현대푸드시스템,114410,2004/12,2009/12/17,2010/07/16,,,,,
(주)현대푸드시스템,114410,2005/12,2009/12/17,2010/07/16,,,,,
(주)현대푸드시스템,114410,2006/12,2009/12/17,2010/07/16,,,,,
(주)현대푸드시스템,114410,2007/12,2009/12/17,2010/07/16,,,,,
(주)현대푸드시스템,114410,2008/12,2009/12/17,2010/07/16,,,,,
(주)현대푸드시스템,114410,2009/12,2009/12/17,2010/07/16,,,,,
(주)현대퓨처넷,126560,2002/12,2010/12/23,,,,,,
(주)현대퓨처넷,126560,2003/12,2010/12/23,,,,,,
(주)현대퓨처넷,126560,2006/12,2010/12/23,,,,,,
(주)현대퓨처넷,126560,2007/12,2010/12/23,,,,,,
(주)현대퓨처넷,126560,2008/12,2010/12/23,,,,,,
(주)현대퓨처넷,126560,2009/12,2010/12/23,,445983871,267854720,206566574,3343475,4680524
(주)현대퓨처넷,126560,2010/12,2010/12/23,,530561082,357916801,219166523,19044910,11078404
(주)현대홈쇼핑,057050,2002/12,2010/09/13,,,,,,
(주)현대홈쇼핑,057050,2003/12,2010/09/13,,,,,,
(주)현대홈쇼핑,057050,2004/12,2010/09/13,,,,,,
(주)현대홈쇼핑,057050,2005/12,2010/09/13,,,,,,
(주)현대홈쇼핑,057050,2006/12,2010/09/13,,,,,,
(주)현대홈쇼핑,057050,2007/12,2010/09/13,,,,,,
