회사명,거래소코드,회계년도,당기순이익(순손실),매출액(영업수익)(*),영업이익(손실)
(주)코오롱,002020,2003/12,-68339258,1250484776,26853863
(주)코오롱,002020,2004/12,-151549605,1289907674,20769189
(주)코오롱,002020,2005/12,6649437,1217756046,30306899
(주)코오롱,002020,2006/12,-26243505,1080757397,33828216
(주)코오롱,002020,2007/12,10816309,1541030732,70420312
(주)코오롱,002020,2008/12,94359018,1990182648,125196085
(주)코오롱,002020,2009/12,99837015,2215211942,179906773
(주)코오롱,002020,2010/12,37006449,87857926,34854212
(주)코원플레이,056000,2003/12,3040086,26400758,3267310
(주)코원플레이,056000,2004/12,5751974,78521362,7894948
(주)코원플레이,056000,2005/12,4783331,99504005,7288914
(주)코원플레이,056000,2006/12,459890,75984346,1329216
(주)코원플레이,056000,2007/12,4030935,95361733,5040184
(주)코원플레이,056000,2008/12,2541993,90755259,4337478
(주)코원플레이,056000,2009/12,16216004,135508400,11092297
(주)코원플레이,056000,2010/12,7410941,121156429,9111773
(주)코콤,015710,2000/12,3022817,68207945,2058042
(주)코콤,015710,2001/12,364383,57430818,2781056
(주)코콤,015710,2002/12,-1928228,63468323,1679630
(주)코콤,015710,2003/12,-953410,66722574,316684
(주)코콤,015710,2004/12,1705447,74951508,1418048
(주)코콤,015710,2005/12,1556978,65024119,2831437
(주)코콤,015710,2006/12,340293,59016777,1500317
(주)코콤,015710,2007/12,2279795,62971465,3672420
(주)코콤,015710,2008/12,650013,61953153,1785858
(주)코콤,015710,2009/12,1478897,79254760,2932239
(주)코콤,015710,2010/12,1371108,72063511,2261960
(주)코텍,052330,2001/12,7062679,48546959,8609056
(주)코텍,052330,2002/12,3897254,50674133,4463438
(주)코텍,052330,2003/12,6126256,63133083,7198289
(주)코텍,052330,2004/12,4516625,67196130,5746786
(주)코텍,052330,2005/12,5373082,80610409,7115781
(주)코텍,052330,2006/12,6981629,93425585,9021139
(주)코텍,052330,2007/12,7701874,84815128,7294381
(주)코텍,052330,2008/12,4135318,138615609,20155051
(주)코텍,052330,2009/12,12850618,146412789,14263914
(주)코텍,052330,2010/12,16044813,150968047,14381308
(주)코프라,126600,2010/12,4092135,68288165,5113022
(주)콤텍시스템,031820,2000/12,3848020,182380895,10998253
(주)콤텍시스템,031820,2001/12,-15104821,134487891,-9049789
(주)콤텍시스템,031820,2002/12,2465633,192537848,7026130
(주)콤텍시스템,031820,2003/12,-26105766,112194970,-17453046
(주)콤텍시스템,031820,2004/12,-9879788,133571350,-2042183
(주)콤텍시스템,031820,2005/12,1962427,125830586,3256601
(주)콤텍시스템,031820,2006/12,-5965818,113168363,-385318
(주)콤텍시스템,031820,2007/12,2528199,137331830,2892926
(주)콤텍시스템,031820,2008/12,387448,149986000,3065072
(주)콤텍시스템,031820,2009/12,3927159,157983986,6072690
(주)콤텍시스템,031820,2010/12,4070387,156391188,2789670
(주)쿨투,056020,2003/12,1909351,7440474,2144998
(주)쿨투,056020,2004/12,1918663,8174114,2263921
(주)쿨투,056020,2005/12,1770898,7303457,1470976
(주)쿨투,056020,2006/12,1819491,8752090,1881969
(주)쿨투,056020,2007/12,-12072200,8350491,-2479485
(주)쿨투,056020,2008/12,-40142890,1038903,-11454819
(주)큐로,015590,2000/12,2463161,129555749,4091015
(주)큐로,015590,2001/12,4387153,186291000,5838804
(주)큐로,015590,2002/12,-4754116,153154610,4469895
(주)큐로,015590,2003/12,-2394667,143012869,7254970
(주)큐로,015590,2004/12,1475954,155378269,5968731
(주)큐로,015590,2005/12,-64482060,132672686,-39500521
(주)큐로,015590,2006/12,8307841,177958836,13419499
(주)큐로,015590,2007/12,15232068,228706623,17203090
(주)큐로,015590,2008/12,12263907,221154250,18245180
(주)큐로,015590,2009/12,16775401,243791382,24185197
(주)큐로,015590,2010/12,8309441,200465172,5706667
(주)큐로컴,040350,2002/12,-1873243,11030060,-1246011
(주)큐로컴,040350,2003/12,-21621432,5762463,-4551371
(주)큐로컴,040350,2004/12,-1329982,5886943,-1608932
(주)큐로컴,040350,2005/12,-16319029,18397065,-5823236
(주)큐로컴,040350,2006/12,-11826775,89516255,-7131162
(주)큐로컴,040350,2007/12,-14630997,109459786,-10397277
(주)큐로컴,040350,2008/12,-28099827,74209631,-14702277
(주)큐로컴,040350,2009/12,-18329240,10545552,-7752002
(주)큐로컴,040350,2010/12,-4843448,11335286,2313214
(주)큐로홀딩스,051780,2001/12,112859,14286683,-238963
(주)큐로홀딩스,051780,2002/12,-339861,9739797,202305
(주)큐로홀딩스,051780,2003/12,-1734245,4788784,-674689
(주)큐로홀딩스,051780,2004/12,369101,7728796,313485
(주)큐로홀딩스,051780,2005/12,532155,11457849,529434
(주)큐로홀딩스,051780,2006/12,-225655,8777939,-1026724
(주)큐로홀딩스,051780,2007/12,678830,8684992,-2679463
(주)큐로홀딩스,051780,2008/12,-21467583,16468417,-2811203
(주)큐로홀딩스,051780,2009/12,-12164393,3589241,-1483221
(주)큐로홀딩스,051780,2010/12,-5050153,10539768,1334310
(주)큐리어스,045050,2001/12,610915,9584292,663484
(주)큐리어스,045050,2002/12,1297378,10778699,1300066
(주)큐리어스,045050,2003/12,775979,10388976,687652
(주)큐리어스,045050,2004/12,708223,13155708,654228
(주)큐리어스,045050,2005/12,-15307183,57254477,-7094240
(주)큐리어스,045050,2006/12,-7378270,34708692,-4599132
(주)큐리어스,045050,2007/12,-19607398,13154608,-12347364
(주)큐리어스,045050,2008/12,-12682983,13380061,-4136425
(주)큐리어스,045050,2009/12,-9985078,10020133,-3244533
(주)큐리어스,045050,2010/12,-12750466,12530234,-2650960
(주)큐앤에스,052880,2001/12,-1680132,5198782,-2483032
(주)큐앤에스,052880,2002/12,37611,29226671,585129
(주)큐앤에스,052880,2003/12,113087,33801067,482554
(주)큐앤에스,052880,2004/12,114558,52235986,-743378
(주)큐앤에스,052880,2005/12,-1512570,49242617,748180
(주)큐앤에스,052880,2006/12,-5112278,36367918,552343
(주)큐앤에스,052880,2007/12,-6968910,18820556,84791
(주)큐앤에스,052880,2008/12,-9248334,19946367,233380
(주)큐앤에스,052880,2009/12,-8292092,24959090,876559
(주)큐앤에스,052880,2010/12,-19351933,29777714,646145
(주)큐에스아이,066310,2006/12,2555937,15348852,2129264
(주)큐에스아이,066310,2007/12,931796,13200109,704692
(주)큐에스아이,066310,2008/12,1345041,17717515,3631158
(주)큐에스아이,066310,2009/12,1070069,20064085,1668513
(주)큐에스아이,066310,2010/12,4720925,25237174,5794479
(주)크라운해태홀딩스,005740,2000/12,120747,247196764,23373459
(주)크라운해태홀딩스,005740,2001/12,9578329,257969339,21122469
(주)크라운해태홀딩스,005740,2002/12,17903054,272684507,20278336
(주)크라운해태홀딩스,005740,2003/12,10204756,282655357,16469719
(주)크라운해태홀딩스,005740,2004/12,12108823,289652299,16172374
(주)크라운해태홀딩스,005740,2005/12,-16871334,316578046,15487273
(주)크라운해태홀딩스,005740,2006/12,-28546498,293900202,4835388
(주)크라운해태홀딩스,005740,2007/12,20702492,311927427,10327647
(주)크라운해태홀딩스,005740,2008/12,2191024,326334956,24421344
(주)크라운해태홀딩스,005740,2009/12,11323870,347440041,33748117
(주)크라운해태홀딩스,005740,2010/12,16971787,370320031,42642403
(주)크레버스,096240,2008/12,10913692,83042689,14631790
(주)크레버스,096240,2009/12,3480288,100253231,7168936
(주)크레버스,096240,2010/12,659961,98511043,5242246
(주)크린앤사이언스,045520,2000/12,1336365,18463709,2245276
(주)크린앤사이언스,045520,2001/12,2084440,21053851,2555639
(주)크린앤사이언스,045520,2002/12,2555531,23316533,3212495
(주)크린앤사이언스,045520,2003/12,871800,26126225,1478850
(주)크린앤사이언스,045520,2004/12,2126418,28268919,2936654
(주)크린앤사이언스,045520,2005/12,1617194,26738987,1806803
(주)크린앤사이언스,045520,2006/12,706175,27590485,463592
(주)크린앤사이언스,045520,2007/12,11868,30264444,214638
(주)크린앤사이언스,045520,2008/12,273933,31305325,406579
(주)크린앤사이언스,045520,2009/12,2021765,34217364,1605762
(주)크린앤사이언스,045520,2010/12,-671498,39541440,89885
(주)클라스타,037550,2002/12,-1024425,17070776,-1030200
(주)클라스타,037550,2003/12,-4882871,24028482,-2359358
(주)클라스타,037550,2004/12,-8383120,17351520,-905617
(주)클라스타,037550,2005/12,-6426378,3199144,-3550089
(주)클라스타,037550,2006/12,-4245762,3513121,-3005290
(주)클라스타,037550,2007/12,-26865813,3720606,-8693437
(주)클라스타,037550,2008/12,-43927932,2179223,-4513106
(주)클라스타,037550,2009/12,6102181,4463598,-2661213
(주)클라스타,037550,2010/12,-17342271,4033856,-4902131
(주)클라우드에어,036170,2000/12,2571558,25488217,2770678
(주)클라우드에어,036170,2001/12,-2626833,13685808,-3275023
(주)클라우드에어,036170,2002/12,-3763040,5881521,-3772199
(주)클라우드에어,036170,2003/12,1032311,14631167,144415
(주)클라우드에어,036170,2004/12,1428386,23247757,1478797
(주)클라우드에어,036170,2005/12,969034,27131606,1532085
(주)클라우드에어,036170,2006/12,-4128432,19637031,-1514084
(주)클라우드에어,036170,2007/12,-33230320,16444680,-4778157
(주)클라우드에어,036170,2008/12,-11412947,20144371,-1163201
(주)클라우드에어,036170,2009/12,-9839333,16598204,2059489
(주)클라우드에어,036170,2010/12,3983103,19937431,5092290
(주)클루넷,067130,2002/12,-756266,6639386,-567848
(주)클루넷,067130,2003/12,-7464432,12255833,-3782412
(주)클루넷,067130,2004/12,-7551842,10500716,-5443529
(주)클루넷,067130,2005/12,-10162178,3207424,-4194639
(주)클루넷,067130,2006/12,-5247308,13067025,-261548
(주)클루넷,067130,2007/12,-11297782,11376310,-2984338
(주)클루넷,067130,2008/12,2631277,26281016,2684195
(주)클루넷,067130,2009/12,-4485514,32661466,4741577
(주)클루넷,067130,2010/12,-5825937,23892770,-2990794
(주)클리핑,025460,2003/12,-2711000,30517249,-1676966
(주)클리핑,025460,2004/12,-4012247,33763062,-3744135
(주)클리핑,025460,2005/12,-7351093,37414754,-6832713
(주)클리핑,025460,2006/12,-41669846,40713719,-9250680
(주)클리핑,025460,2007/12,-34186693,24272398,-6006366
(주)클리핑,025460,2008/12,4925553,8704338,-8481051
(주)키다리스튜디오,020120,2000/12,-43787807,69845570,-3014010
(주)키다리스튜디오,020120,2001/12,-16318528,42218497,-304678
(주)키다리스튜디오,020120,2002/12,-1132350,35001070,-702021
(주)키다리스튜디오,020120,2003/12,-3593999,26400049,-1652415
(주)키다리스튜디오,020120,2004/12,-1599440,21127373,240143
(주)키다리스튜디오,020120,2005/12,1298688,16770236,52011
(주)키다리스튜디오,020120,2006/12,-2998099,8762707,-2422217
(주)키다리스튜디오,020120,2007/12,420163,7155003,990179
(주)키다리스튜디오,020120,2008/12,120130,5896065,428720
(주)키다리스튜디오,020120,2009/12,133074,6190583,414607
(주)키다리스튜디오,020120,2010/12,-259990,6451767,-37725
(주)키이스트,054780,2003/12,-1650108,12029581,-319602
(주)키이스트,054780,2004/12,-8223287,1467155,-2842536
(주)키이스트,054780,2005/12,-4826586,3619301,-923173
(주)키이스트,054780,2006/12,-13247112,4644489,-2430987
(주)키이스트,054780,2007/12,-34016970,8694420,-3247773
(주)키이스트,054780,2008/12,-5138567,9683592,-2326266
(주)키이스트,054780,2009/12,9493703,12259418,524227
(주)키이스트,054780,2010/12,-6736338,21416184,386122
(주)탑엔지니어링,065130,2003/12,9562835,39353182,11278155
(주)탑엔지니어링,065130,2004/12,22152756,71800680,27446120
(주)탑엔지니어링,065130,2005/12,12022519,72527689,17145895
(주)탑엔지니어링,065130,2006/12,3730578,41099130,1975644
(주)탑엔지니어링,065130,2007/12,2788626,45442845,1007701
(주)탑엔지니어링,065130,2008/12,5158068,117955523,24317245
(주)탑엔지니어링,065130,2009/12,13130278,100875535,20936792
(주)탑엔지니어링,065130,2010/12,6395655,120584057,13200385
(주)태경비케이,014580,2000/12,3382071,38302286,3711645
(주)태경비케이,014580,2001/12,3975068,35028314,2051788
(주)태경비케이,014580,2002/12,4790727,39074049,617764
(주)태경비케이,014580,2003/12,1286793,39930348,460429
(주)태경비케이,014580,2004/12,2849159,50687021,2956048
(주)태경비케이,014580,2005/12,3928840,66555588,2888197
(주)태경비케이,014580,2006/12,3463787,73503762,3330996
(주)태경비케이,014580,2007/12,1745204,73649217,971898
(주)태경비케이,014580,2008/12,3836125,88065083,1673381
(주)태경비케이,014580,2009/12,8727390,80907572,7037201
(주)태경비케이,014580,2010/12,9302699,99958206,7205649
(주)태광,023160,2000/12,618414,40205671,375415
(주)태광,023160,2001/12,990074,44861992,1927734
(주)태광,023160,2002/12,7399034,61670350,5831119
(주)태광,023160,2003/12,8611585,81511449,10237844
(주)태광,023160,2004/12,13381247,111469700,18827447
(주)태광,023160,2005/12,13736301,130206978,17361798
(주)태광,023160,2006/12,19079748,189561594,24386714
(주)태광,023160,2007/12,44868839,286998724,54239128
(주)태광,023160,2008/12,82225828,343223362,98615692
(주)태광,023160,2009/12,44441081,262239513,41232234
(주)태광,023160,2010/12,1549065,215938676,263995
(주)태광이엔시,048140,2001/12,2002563,20536845,1899205
(주)태광이엔시,048140,2002/12,1444820,21580248,1098412
(주)태광이엔시,048140,2003/12,598396,23159626,776226
(주)태광이엔시,048140,2004/12,1168445,23957293,1011350
(주)태광이엔시,048140,2005/12,1596496,31552253,1364735
(주)태광이엔시,048140,2006/12,-3169952,37024180,-5843060
(주)태광이엔시,048140,2007/12,-7917939,43463504,-3711045
(주)태광이엔시,048140,2008/12,-5999166,36754030,-1344711
(주)태광이엔시,048140,2009/12,-3907408,32890076,-5267438
(주)태양,053620,2001/12,4414097,85138286,4413366
(주)태양,053620,2002/12,7066261,84587420,8150815
(주)태양,053620,2003/12,7000367,87342603,7374357
(주)태양,053620,2004/12,4915307,86117969,5014254
(주)태양,053620,2005/12,1330421,91608625,238835
(주)태양,053620,2006/12,3108548,107335992,611867
(주)태양,053620,2007/12,16273,93346930,-1098307
(주)태양,053620,2008/12,3978997,114194543,5265809
(주)태양,053620,2009/12,15190502,137267018,20402419
(주)태양,053620,2010/12,11850874,155834845,12410315
(주)태영건설,009410,2000/12,37066595,475061850,22031940
(주)태영건설,009410,2001/12,43737329,497043655,56487138
(주)태영건설,009410,2002/12,72678484,637109979,77895620
(주)태영건설,009410,2003/12,54584748,737932977,77877341
(주)태영건설,009410,2004/12,40022272,681256226,55448178
(주)태영건설,009410,2005/12,23737219,648909545,22365369
(주)태영건설,009410,2006/12,9134134,650844362,4696858
(주)태영건설,009410,2007/12,38139680,852845140,55688494
(주)태영건설,009410,2008/12,46328386,1109225846,61842781
(주)태영건설,009410,2009/12,43437183,1341926601,67525850
(주)태영건설,009410,2010/12,72751918,1365243855,68957653
(주)태영텔스타,060840,2002/12,-22481409,93902813,-10704107
(주)태웅,044490,2001/12,2611077,47514869,3561842
(주)태웅,044490,2002/12,2257107,60551317,3396470
(주)태웅,044490,2003/12,3356619,71772115,5907994
(주)태웅,044490,2004/12,12471625,130072638,14043059
(주)태웅,044490,2005/12,20729392,216015036,27680755
(주)태웅,044490,2006/12,27324606,275984388,36844017
(주)태웅,044490,2007/12,48974151,357864344,62341553
(주)태웅,044490,2008/12,74328522,615289026,100293216
(주)태웅,044490,2009/12,32035846,535690595,57254170
(주)태웅,044490,2010/12,11337775,333625861,10773576
(주)태창파로스,039850,2000/12,2439846,46912141,3562952
(주)태창파로스,039850,2001/12,240957,27520882,1028116
(주)태창파로스,039850,2002/12,-5181273,19016174,-4227605
(주)태창파로스,039850,2003/12,-1836051,25747422,-1471374
(주)태창파로스,039850,2004/12,-1819800,18495229,-1610972
(주)태창파로스,039850,2005/12,-1594026,14396645,-1270235
(주)태창파로스,039850,2006/12,-10818221,8647382,-3887428
(주)태창파로스,039850,2007/12,-12507248,17076209,15341
(주)태창파로스,039850,2008/12,-6213336,18275289,-1288957
(주)태창파로스,039850,2009/12,-3426356,15972317,-2043336
(주)태창파로스,039850,2010/12,-1836185,13029318,-833633
(주)태평양제약,016570,2000/12,3152722,44823885,6902950
