,회사명,거래소코드,회계년도,자산,자본
455,(주)금호에이치티,214330,2019/12,322078193.0,172630689.0
456,(주)금호에이치티,214330,2020/12,344298589.0,223139865.0
457,(주)금화피에스시,36190,2011/12,94174014.0,76345247.0
458,(주)금화피에스시,36190,2012/12,105483370.0,92305175.0
459,(주)금화피에스시,36190,2013/12,142932108.0,117616926.0
460,(주)금화피에스시,36190,2014/12,158057524.0,133525938.0
461,(주)금화피에스시,36190,2015/12,189001800.0,149051009.0
462,(주)금화피에스시,36190,2016/12,215036137.0,168709929.0
463,(주)금화피에스시,36190,2017/12,231639148.0,184227358.0
464,(주)금화피에스시,36190,2018/12,262516457.0,220727038.0
465,(주)금화피에스시,36190,2019/12,281692946.0,239409631.0
466,(주)금화피에스시,36190,2020/12,294093831.0,257558782.0
467,(주)기가레인,49080,2013/12,122523850.0,62386212.0
468,(주)기가레인,49080,2014/12,131923500.0,75572002.0
469,(주)기가레인,49080,2015/12,151757532.0,65744609.0
470,(주)기가레인,49080,2016/12,155732003.0,57597489.0
471,(주)기가레인,49080,2017/12,181628353.0,88669121.0
472,(주)기가레인,49080,2018/12,179113947.0,68560115.0
473,(주)기가레인,49080,2019/12,117798198.0,28064616.0
474,(주)기가레인,49080,2020/12,104198044.0,50346938.0
475,(주)기산텔레콤,35460,2011/12,86259438.0,33888631.0
476,(주)기산텔레콤,35460,2012/12,73234520.0,31516647.0
477,(주)기산텔레콤,35460,2013/12,78811114.0,36517480.0
478,(주)기산텔레콤,35460,2014/12,78052777.0,38506780.0
479,(주)기산텔레콤,35460,2015/12,76012528.0,42259485.0
480,(주)기산텔레콤,35460,2016/12,74209973.0,39870843.0
481,(주)기산텔레콤,35460,2017/12,70137339.0,34992274.0
482,(주)기산텔레콤,35460,2018/12,56180491.0,31640999.0
483,(주)기산텔레콤,35460,2019/12,66789756.0,34690964.0
484,(주)기산텔레콤,35460,2020/12,70832523.0,35084369.0
485,(주)까뮤이앤씨,13700,2011/12,248885092.0,46083061.0
486,(주)까뮤이앤씨,13700,2012/12,203481478.0,40763024.0
487,(주)까뮤이앤씨,13700,2013/12,167635146.0,33715699.0
488,(주)까뮤이앤씨,13700,2014/12,129647729.0,35697347.0
489,(주)까뮤이앤씨,13700,2015/12,129465385.0,45786128.0
490,(주)까뮤이앤씨,13700,2016/12,142978398.0,51113063.0
491,(주)까뮤이앤씨,13700,2017/12,139937930.0,59106121.0
492,(주)까뮤이앤씨,13700,2018/12,142240175.0,59562903.0
493,(주)까뮤이앤씨,13700,2019/12,168876167.0,70932062.0
494,(주)까뮤이앤씨,13700,2020/12,166218114.0,82765539.0
495,(주)까스텔바작,308100,2016/12,63783889.0,45602231.0
496,(주)까스텔바작,308100,2017/12,64903846.0,51911343.0
497,(주)까스텔바작,308100,2018/12,79266755.0,62786697.0
498,(주)까스텔바작,308100,2019/12,89005071.0,76678226.0
499,(주)까스텔바작,308100,2020/12,103688306.0,81476497.0
500,(주)나노,187790,2014/12,,
501,(주)나노,187790,2015/12,99495652.0,42659926.0
502,(주)나노,187790,2016/12,83440884.0,34319308.0
503,(주)나노,187790,2017/12,91574665.0,44902238.0
504,(주)나노,187790,2018/12,108261295.0,59465317.0
505,(주)나노,187790,2019/12,116141232.0,62021912.0
506,(주)나노,187790,2020/12,109623884.0,51620586.0
507,(주)나노브릭,286750,2015/12,,
508,(주)나노브릭,286750,2016/12,,
509,(주)나노브릭,286750,2017/12,18335455.0,734346.0
510,(주)나노브릭,286750,2018/12,18088485.0,1524203.0
511,(주)나노브릭,286750,2019/12,24551526.0,14149812.0
512,(주)나노브릭,286750,2020/12,22122099.0,14130587.0
513,(주)나노신소재,121600,2011/12,73056413.0,58193875.0
514,(주)나노신소재,121600,2012/12,68351781.0,56592559.0
515,(주)나노신소재,121600,2013/12,67523690.0,57860945.0
516,(주)나노신소재,121600,2014/12,71678554.0,61578369.0
517,(주)나노신소재,121600,2015/12,83449448.0,73885201.0
518,(주)나노신소재,121600,2016/12,84239207.0,77589079.0
519,(주)나노신소재,121600,2017/12,88963512.0,82913399.0
520,(주)나노신소재,121600,2018/12,98480424.0,88855048.0
521,(주)나노신소재,121600,2019/12,101893569.0,93787590.0
522,(주)나노신소재,121600,2020/12,106629092.0,92144682.0
523,(주)나노엔텍,39860,2011/12,49649382.0,28748071.0
524,(주)나노엔텍,39860,2012/12,44437103.0,22976602.0
525,(주)나노엔텍,39860,2013/12,44803627.0,23577971.0
526,(주)나노엔텍,39860,2014/12,43261142.0,35502372.0
527,(주)나노엔텍,39860,2015/12,52687009.0,38408344.0
528,(주)나노엔텍,39860,2016/12,45707894.0,25576796.0
529,(주)나노엔텍,39860,2017/12,42369896.0,23731000.0
530,(주)나노엔텍,39860,2018/12,42161682.0,35150401.0
531,(주)나노엔텍,39860,2019/12,46639328.0,41025691.0
532,(주)나노엔텍,39860,2020/12,52815450.0,45487011.0
533,(주)나노트로닉스,10670,2011/12,48556005.0,20264575.0
534,(주)나노트로닉스,10670,2012/12,51585217.0,23057552.0
535,(주)나래나노텍,137080,2011/12,,
536,(주)나래나노텍,137080,2012/12,,
537,(주)나래나노텍,137080,2013/12,,
538,(주)나래나노텍,137080,2014/12,,
539,(주)나래나노텍,137080,2015/12,,
540,(주)나래나노텍,137080,2016/12,,
541,(주)나래나노텍,137080,2017/12,133666578.0,51612415.0
542,(주)나래나노텍,137080,2018/12,119650955.0,55300142.0
543,(주)나래나노텍,137080,2019/12,122982111.0,44380307.0
544,(주)나래나노텍,137080,2020/12,126947146.0,45920594.0
545,(주)나무가,190510,2011/12,,
546,(주)나무가,190510,2012/12,64133581.0,1803181.0
547,(주)나무가,190510,2013/12,91254175.0,16750263.0
548,(주)나무가,190510,2014/12,135551568.0,19368729.0
549,(주)나무가,190510,2015/12,203857810.0,60274130.0
550,(주)나무가,190510,2016/12,195912474.0,71710818.0
551,(주)나무가,190510,2017/12,142414320.0,30589633.0
552,(주)나무가,190510,2018/12,118767661.0,35422440.0
553,(주)나무가,190510,2019/12,194518538.0,44268639.0
554,(주)나무가,190510,2020/12,183374402.0,38372220.0
555,(주)나스미디어,89600,2011/12,92383556.0,38639516.0
556,(주)나스미디어,89600,2012/12,90674801.0,43621857.0
557,(주)나스미디어,89600,2013/12,97139620.0,56196308.0
558,(주)나스미디어,89600,2014/12,97502238.0,62569324.0
559,(주)나스미디어,89600,2015/12,141732627.0,69530971.0
560,(주)나스미디어,89600,2016/12,263925022.0,104423228.0
561,(주)나스미디어,89600,2017/12,315966980.0,127769767.0
562,(주)나스미디어,89600,2018/12,303112420.0,141948762.0
563,(주)나스미디어,89600,2019/12,356236026.0,153131396.0
564,(주)나스미디어,89600,2020/12,422038864.0,200667557.0
565,(주)나이벡,138610,2011/12,17401025.0,10301732.0
566,(주)나이벡,138610,2012/12,16460027.0,8856747.0
567,(주)나이벡,138610,2013/12,17054924.0,5822703.0
568,(주)나이벡,138610,2014/12,14148441.0,5078980.0
569,(주)나이벡,138610,2015/12,19428914.0,10818393.0
570,(주)나이벡,138610,2016/12,22969642.0,9841184.0
571,(주)나이벡,138610,2017/12,25750373.0,12361859.0
572,(주)나이벡,138610,2018/12,22317590.0,10575969.0
573,(주)나이벡,138610,2019/12,35734880.0,27404041.0
574,(주)나이벡,138610,2020/12,53080037.0,31839088.0
575,(주)나이스디앤비,130580,2011/12,22641623.0,18442040.0
576,(주)나이스디앤비,130580,2012/12,24790683.0,20520620.0
577,(주)나이스디앤비,130580,2013/12,27132117.0,22820926.0
578,(주)나이스디앤비,130580,2014/12,31070259.0,25404428.0
579,(주)나이스디앤비,130580,2015/12,37168676.0,29892463.0
580,(주)나이스디앤비,130580,2016/12,40466208.0,33730728.0
581,(주)나이스디앤비,130580,2017/12,46928148.0,38536096.0
582,(주)나이스디앤비,130580,2018/12,56660361.0,45199660.0
583,(주)나이스디앤비,130580,2019/12,78675556.0,60090077.0
584,(주)나이스디앤비,130580,2020/12,87281166.0,68502745.0
585,(주)나이스홀딩스,34310,2011/12,427573951.0,322296904.0
586,(주)나이스홀딩스,34310,2012/12,496053949.0,394674902.0
587,(주)나이스홀딩스,34310,2013/12,865450175.0,570818310.0
588,(주)나이스홀딩스,34310,2014/12,1191004551.0,667095981.0
589,(주)나이스홀딩스,34310,2015/12,1242453840.0,695351005.0
590,(주)나이스홀딩스,34310,2016/12,1408253173.0,773235269.0
591,(주)나이스홀딩스,34310,2017/12,1742367144.0,877935795.0
592,(주)나이스홀딩스,34310,2018/12,2172977804.0,1040008134.0
593,(주)나이스홀딩스,34310,2019/12,2564827369.0,1223621083.0
594,(주)나이스홀딩스,34310,2020/12,2730355253.0,1249597654.0
595,(주)나이코,192240,2012/12,,
596,(주)나이코,192240,2013/12,,
597,(주)나이코,192240,2014/12,,
598,(주)나이코,192240,2015/12,,
599,(주)나인테크,267320,2017/12,,
600,(주)나인테크,267320,2018/12,,
601,(주)나인테크,267320,2019/12,,
602,(주)나인테크,267320,2020/12,73527140.0,28418975.0
603,(주)남선알미늄,8350,2011/12,259574975.0,74233806.0
604,(주)남선알미늄,8350,2012/12,236720122.0,61332987.0
605,(주)남선알미늄,8350,2013/12,237576875.0,70827736.0
606,(주)남선알미늄,8350,2014/12,240321965.0,87467921.0
607,(주)남선알미늄,8350,2015/12,286102329.0,103068147.0
608,(주)남선알미늄,8350,2016/12,283413750.0,122569267.0
609,(주)남선알미늄,8350,2017/12,284649401.0,147809531.0
610,(주)남선알미늄,8350,2018/12,303023071.0,168719762.0
611,(주)남선알미늄,8350,2019/12,295529661.0,179100254.0
612,(주)남선알미늄,8350,2020/12,295152804.0,189544558.0
613,(주)남성,4270,2011/12,222934371.0,86423919.0
614,(주)남성,4270,2012/12,221414593.0,79934314.0
615,(주)남성,4270,2013/12,200078722.0,78184930.0
616,(주)남성,4270,2014/12,195514519.0,72641729.0
617,(주)남성,4270,2015/12,201740627.0,70994437.0
618,(주)남성,4270,2016/12,204535206.0,73385506.0
619,(주)남성,4270,2017/12,203435953.0,87392856.0
620,(주)남성,4270,2018/12,205083689.0,82768164.0
621,(주)남성,4270,2019/12,204791617.0,85924082.0
622,(주)남성,4270,2020/12,193273608.0,75475869.0
623,(주)내츄럴엔도텍,168330,2012/12,15855884.0,8951137.0
624,(주)내츄럴엔도텍,168330,2013/12,68289681.0,50779888.0
625,(주)내츄럴엔도텍,168330,2014/12,88718019.0,71648115.0
626,(주)내츄럴엔도텍,168330,2015/12,69432771.0,50463160.0
627,(주)내츄럴엔도텍,168330,2016/12,85875253.0,47296929.0
628,(주)내츄럴엔도텍,168330,2017/12,85682820.0,54719456.0
629,(주)내츄럴엔도텍,168330,2018/12,61165965.0,36487302.0
630,(주)내츄럴엔도텍,168330,2019/12,48783961.0,20483129.0
631,(주)내츄럴엔도텍,168330,2020/12,50798509.0,15821543.0
632,(주)네오리진,94860,2011/12,50506702.0,30439412.0
633,(주)네오리진,94860,2012/12,43332725.0,26662888.0
634,(주)네오리진,94860,2013/12,41590190.0,22428980.0
635,(주)네오리진,94860,2014/12,30254515.0,11993150.0
636,(주)네오리진,94860,2015/12,15421277.0,10969912.0
637,(주)네오리진,94860,2016/12,15595920.0,11809547.0
638,(주)네오리진,94860,2017/12,17683620.0,14546111.0
639,(주)네오리진,94860,2018/12,14691632.0,11789790.0
640,(주)네오리진,94860,2019/12,14066760.0,10818182.0
641,(주)네오리진,94860,2020/12,11435746.0,9590147.0
642,(주)네오셈,253590,2016/12,,
643,(주)네오셈,253590,2017/12,,
644,(주)네오셈,253590,2018/12,,
645,(주)네오셈,253590,2019/12,64170222.0,37494457.0
646,(주)네오셈,253590,2020/12,64005716.0,43229795.0
647,(주)네오오토,212560,2011/12,,
648,(주)네오오토,212560,2012/12,,
649,(주)네오오토,212560,2013/12,95448029.0,34251146.0
650,(주)네오오토,212560,2014/12,90932648.0,42171602.0
651,(주)네오오토,212560,2015/12,120456080.0,61349142.0
652,(주)네오오토,212560,2016/12,134856787.0,69048419.0
653,(주)네오오토,212560,2017/12,137106556.0,72509574.0
654,(주)네오오토,212560,2018/12,142507781.0,77540065.0
655,(주)네오오토,212560,2019/12,141061458.0,79358492.0
656,(주)네오오토,212560,2020/12,144432893.0,82702692.0
657,(주)네오위즈,95660,2011/12,626224593.0,272933090.0
658,(주)네오위즈,95660,2012/12,625813964.0,288492496.0
659,(주)네오위즈,95660,2013/12,506848572.0,295827208.0
660,(주)네오위즈,95660,2014/12,423334499.0,284837352.0
661,(주)네오위즈,95660,2015/12,374371339.0,264287860.0
662,(주)네오위즈,95660,2016/12,317438639.0,271054566.0
663,(주)네오위즈,95660,2017/12,304359379.0,264748209.0
664,(주)네오위즈,95660,2018/12,366712258.0,298839710.0
665,(주)네오위즈,95660,2019/12,398001624.0,328878043.0
666,(주)네오위즈,95660,2020/12,479352032.0,395615816.0
667,(주)네오위즈홀딩스,42420,2011/12,699856916.0,374990578.0
668,(주)네오위즈홀딩스,42420,2012/12,689645348.0,385155307.0
669,(주)네오위즈홀딩스,42420,2013/12,588519102.0,416240481.0
670,(주)네오위즈홀딩스,42420,2014/12,573964611.0,467487690.0
671,(주)네오위즈홀딩스,42420,2015/12,570887893.0,492854028.0
672,(주)네오위즈홀딩스,42420,2016/12,533357640.0,479007316.0
673,(주)네오위즈홀딩스,42420,2017/12,524777876.0,476382219.0
674,(주)네오위즈홀딩스,42420,2018/12,590591987.0,516278245.0
675,(주)네오위즈홀딩스,42420,2019/12,622123554.0,549250922.0
676,(주)네오위즈홀딩스,42420,2020/12,734765968.0,638566339.0
677,(주)네오이뮨텍,950220,2019/12,121267683.0,115885823.0
678,(주)네오이뮨텍,950220,2020/12,95644931.0,84226680.0
679,(주)네오크레마,311390,2016/12,,
680,(주)네오크레마,311390,2017/12,,
681,(주)네오크레마,311390,2018/12,32286515.0,23149846.0
682,(주)네오크레마,311390,2019/12,47211442.0,37866534.0
683,(주)네오크레마,311390,2020/12,49174775.0,39786734.0
684,(주)네오티스,85910,2011/12,68203366.0,59050937.0
685,(주)네오티스,85910,2012/12,70371168.0,60149295.0
686,(주)네오티스,85910,2013/12,85206045.0,60663141.0
687,(주)네오티스,85910,2014/12,84630312.0,63977930.0
688,(주)네오티스,85910,2015/12,84946749.0,59903389.0
689,(주)네오티스,85910,2016/12,84886956.0,56347189.0
690,(주)네오티스,85910,2017/12,81029245.0,46080092.0
691,(주)네오티스,85910,2018/12,86639875.0,44553303.0
692,(주)네오티스,85910,2019/12,86911739.0,43683942.0
693,(주)네오티스,85910,2020/12,102983512.0,42234650.0
694,(주)네오팜,92730,2011/12,34000642.0,29871983.0
695,(주)네오팜,92730,2012/12,34141789.0,29923684.0
696,(주)네오팜,92730,2013/12,34758707.0,30335980.0
697,(주)네오팜,92730,2014/12,35836403.0,31145609.0
698,(주)네오팜,92730,2015/12,40409458.0,32623689.0
699,(주)네오팜,92730,2016/12,46509145.0,38570892.0
700,(주)네오팜,92730,2017/12,56694807.0,47581915.0
701,(주)네오팜,92730,2018/12,72928484.0,59287229.0
702,(주)네오팜,92730,2019/12,122741537.0,105692614.0
703,(주)네오팜,92730,2020/12,132977764.0,117717549.0
704,(주)네오퍼플,28090,2011/12,43217227.0,16349348.0
705,(주)네오퍼플,28090,2012/12,40391811.0,13268075.0
706,(주)네오펙트,290660,2017/12,10207611.0,-17186680.0
707,(주)네오펙트,290660,2018/12,35920416.0,28251461.0
708,(주)네오펙트,290660,2019/12,47016455.0,12554669.0
709,(주)네오펙트,290660,2020/12,57906924.0,17864565.0
710,(주)네온테크,306620,2018/12,,
711,(주)네온테크,306620,2019/12,,
712,(주)네온테크,306620,2020/12,61740929.0,28409103.0
713,(주)네이블커뮤니케이션즈,153460,2011/12,18966044.0,12185738.0
714,(주)네이블커뮤니케이션즈,153460,2012/12,33226391.0,23527466.0
715,(주)네이블커뮤니케이션즈,153460,2013/12,29331445.0,24943154.0
716,(주)네이블커뮤니케이션즈,153460,2014/12,30322642.0,24713919.0
717,(주)네이블커뮤니케이션즈,153460,2015/12,30741693.0,25447253.0
718,(주)네이블커뮤니케이션즈,153460,2016/12,38055743.0,33041386.0
719,(주)네이블커뮤니케이션즈,153460,2017/12,30886559.0,26705616.0
720,(주)네이블커뮤니케이션즈,153460,2018/12,28037387.0,24364215.0
721,(주)네이블커뮤니케이션즈,153460,2019/12,25949215.0,23991285.0
722,(주)네이블커뮤니케이션즈,153460,2020/12,27181595.0,24568068.0
723,(주)네이처셀,7390,2011/12,26205792.0,8001110.0
724,(주)네이처셀,7390,2012/12,24824589.0,8624830.0
725,(주)네이처셀,7390,2013/12,23016530.0,10771406.0
726,(주)네이처셀,7390,2014/12,24536576.0,13748504.0
727,(주)네이처셀,7390,2015/12,45969748.0,31686993.0
728,(주)네이처셀,7390,2016/12,52666628.0,34018288.0
729,(주)네이처셀,7390,2017/12,51440663.0,39481908.0
730,(주)네이처셀,7390,2018/12,52875422.0,43128901.0
731,(주)네이처셀,7390,2019/12,93110328.0,81888775.0
732,(주)네이처셀,7390,2020/12,85749950.0,62682122.0
733,(주)네패스,33640,2011/12,319659039.0,143407156.0
734,(주)네패스,33640,2012/12,338761029.0,156834268.0
735,(주)네패스,33640,2013/12,395087608.0,116590427.0
736,(주)네패스,33640,2014/12,385538915.0,149438567.0
737,(주)네패스,33640,2015/12,355858618.0,138092844.0
738,(주)네패스,33640,2016/12,298597454.0,115821188.0
739,(주)네패스,33640,2017/12,308121193.0,120874727.0
740,(주)네패스,33640,2018/12,281991633.0,141206415.0
741,(주)네패스,33640,2019/12,521648374.0,190639697.0
742,(주)네패스,33640,2020/12,801694288.0,260605404.0
743,(주)네패스아크,330860,2019/12,158875941.0,31639881.0
744,(주)네패스아크,330860,2020/12,301931443.0,148052324.0
745,(주)넥센,5720,2011/12,521959112.0,319500567.0
746,(주)넥센,5720,2012/12,720858644.0,526415955.0
747,(주)넥센,5720,2013/12,787194782.0,593356903.0
748,(주)넥센,5720,2014/12,837243995.0,657565090.0
749,(주)넥센,5720,2015/12,883064033.0,724883753.0
750,(주)넥센,5720,2016/12,970602747.0,820785414.0
751,(주)넥센,5720,2017/12,1085451848.0,917075024.0
752,(주)넥센,5720,2018/12,3825103267.0,1882757213.0
753,(주)넥센,5720,2019/12,4098014996.0,2016503397.0
754,(주)넥센,5720,2020/12,4239211984.0,2041278847.0
755,(주)넥솔론,110570,2011/12,1078059567.0,188989712.0
756,(주)넥솔론,110570,2012/12,1012372631.0,87705181.0
757,(주)넥솔론,110570,2013/12,905409103.0,41303765.0
758,(주)넥솔론,110570,2014/12,564058345.0,-362445861.0
759,(주)넥솔론,110570,2015/12,492666167.0,15132914.0
760,(주)넥솔론,110570,2016/12,429973624.0,-50825683.0
761,(주)넥스지,81970,2011/12,33536072.0,29538618.0
762,(주)넥스지,81970,2012/12,35434860.0,32189849.0
763,(주)넥스지,81970,2013/12,35613760.0,33386993.0
764,(주)넥스지,81970,2014/12,38953042.0,34360991.0
765,(주)넥스지,81970,2015/12,38258576.0,34980909.0
766,(주)넥스지,81970,2016/12,38758610.0,35620231.0
767,(주)넥스지,81970,2017/12,40380238.0,36641920.0
768,(주)넥스턴바이오사이언스,89140,2011/12,30761087.0,23763867.0
769,(주)넥스턴바이오사이언스,89140,2012/12,28408118.0,24177393.0
