회사명,거래소코드,회계년도,상장일,상장폐지일,매출액증가율_계산
한신공영(주),4960,2012/12,1976/07/07,,9.338170721085216
한신공영(주),4960,2013/12,1976/07/07,,49.61670067795201
한신공영(주),4960,2014/12,1976/07/07,,-21.296610727019548
한신공영(주),4960,2015/12,1976/07/07,,24.504386064840954
한신공영(주),4960,2016/12,1976/07/07,,30.493151477363927
한신공영(주),4960,2017/12,1976/07/07,,11.965019214621984
한신공영(주),4960,2018/12,1976/07/07,,7.956270565650929
한신공영(주),4960,2019/12,1976/07/07,,-24.222713604285378
한신공영(주),4960,2020/12,1976/07/07,,-4.091494057238521
한신기계공업(주),11700,2010/12,1987/07/24,,27.083889524268933
한신기계공업(주),11700,2011/12,1987/07/24,,19.22752827197197
한신기계공업(주),11700,2012/12,1987/07/24,,5.739488999393541
한신기계공업(주),11700,2013/12,1987/07/24,,3.5248950721416983
한신기계공업(주),11700,2014/12,1987/07/24,,-7.539056863470585
한신기계공업(주),11700,2015/12,1987/07/24,,-3.8866489918486318
한신기계공업(주),11700,2016/12,1987/07/24,,0.020314371435557314
한신기계공업(주),11700,2017/12,1987/07/24,,-10.475243484611928
한신기계공업(주),11700,2018/12,1987/07/24,,-5.099677399594274
한신기계공업(주),11700,2019/12,1987/07/24,,-1.008459427508741
한신기계공업(주),11700,2020/12,1987/07/24,,-2.1202789615267346
한양디지텍(주),78350,2010/12,2004/05/14,,37.68890121875525
한양디지텍(주),78350,2011/12,2004/05/14,,-19.958082226004706
한양디지텍(주),78350,2012/12,2004/05/14,,-11.328386375353869
한양디지텍(주),78350,2013/12,2004/05/14,,-25.2474508824786
한양디지텍(주),78350,2014/12,2004/05/14,,62.90968640093482
한양디지텍(주),78350,2015/12,2004/05/14,,35.10491600083095
한양디지텍(주),78350,2016/12,2004/05/14,,-30.618157948607678
한양디지텍(주),78350,2017/12,2004/05/14,,-13.027536182887697
한양디지텍(주),78350,2018/12,2004/05/14,,22.539663129087604
한양디지텍(주),78350,2019/12,2004/05/14,,-27.67039915111801
한양디지텍(주),78350,2020/12,2004/05/14,,135.0137679328716
한양이엔지(주),45100,2010/12,2000/08/31,,135.10964988013444
한양이엔지(주),45100,2011/12,2000/08/31,,32.96902202852883
한양이엔지(주),45100,2012/12,2000/08/31,,-23.149792660434425
한양이엔지(주),45100,2013/12,2000/08/31,,24.219252565539822
한양이엔지(주),45100,2014/12,2000/08/31,,22.952894276260313
한양이엔지(주),45100,2015/12,2000/08/31,,19.455058020853976
한양이엔지(주),45100,2016/12,2000/08/31,,-1.633060538990479
한양이엔지(주),45100,2017/12,2000/08/31,,32.99451062520253
한양이엔지(주),45100,2018/12,2000/08/31,,10.474698715686783
한양이엔지(주),45100,2019/12,2000/08/31,,-2.116477775364306
한양이엔지(주),45100,2020/12,2000/08/31,,-1.765726939105512
한온시스템(주),18880,2010/12,1996/07/31,,24.80970781275337
한온시스템(주),18880,2011/12,1996/07/31,,11.110588270136706
한온시스템(주),18880,2012/12,1996/07/31,,10.294300685169999
한온시스템(주),18880,2013/12,1996/07/31,,42.05360853930552
한온시스템(주),18880,2014/12,1996/07/31,,5.118043752616353
한온시스템(주),18880,2015/12,1996/07/31,,1.8906025398411674
한온시스템(주),18880,2016/12,1996/07/31,,2.620215671201593
한온시스템(주),18880,2017/12,1996/07/31,,-2.0695508410606083
한온시스템(주),18880,2018/12,1996/07/31,,6.300257316302221
한온시스템(주),18880,2019/12,1996/07/31,,20.489264145864
한온시스템(주),18880,2020/12,1996/07/31,,-3.9322618367484754
한올바이오파마(주),9420,2010/12,1989/12/18,,8.33109889251993
한올바이오파마(주),9420,2011/12,1989/12/18,,-17.962081157181625
한올바이오파마(주),9420,2012/12,1989/12/18,,-13.311382992882878
한올바이오파마(주),9420,2013/12,1989/12/18,,-2.366243285882618
한올바이오파마(주),9420,2014/12,1989/12/18,,8.96066964420073
한올바이오파마(주),9420,2015/12,1989/12/18,,-1.0597323421258358
한올바이오파마(주),9420,2016/12,1989/12/18,,3.572697499305196
한올바이오파마(주),9420,2017/12,1989/12/18,,1.6279044289774403
한올바이오파마(주),9420,2018/12,1989/12/18,,9.033036578705289
한올바이오파마(주),9420,2019/12,1989/12/18,,18.088859316960985
한올바이오파마(주),9420,2020/12,1989/12/18,,-18.302810748367467
한일건설(주),6440,2010/12,1993/01/30,2013/04/16,-10.420408213318767
한일건설(주),6440,2011/12,1993/01/30,2013/04/16,34.32031029043383
한일건설(주),6440,2012/12,1993/01/30,2013/04/16,-61.73404300984142
한일네트웍스(주),46110,2010/12,2006/01/20,,24.654052918999707
한일네트웍스(주),46110,2011/12,2006/01/20,,49.00049143026073
한일네트웍스(주),46110,2012/12,2006/01/20,,53.24185936244942
한일네트웍스(주),46110,2013/12,2006/01/20,,-3.0325358679204233
한일네트웍스(주),46110,2014/12,2006/01/20,,2.6483162145127115
한일네트웍스(주),46110,2015/12,2006/01/20,,1.8117909058991994
한일네트웍스(주),46110,2016/12,2006/01/20,,36.475839463830546
한일네트웍스(주),46110,2017/12,2006/01/20,,-5.169872488929068
한일네트웍스(주),46110,2018/12,2006/01/20,,9.077034787169639
한일네트웍스(주),46110,2019/12,2006/01/20,,-3.923671044585031
한일네트웍스(주),46110,2020/12,2006/01/20,,-3.452279766324954
한일단조공업(주),24740,2010/12,1996/11/29,,36.92615346326207
한일단조공업(주),24740,2011/12,1996/11/29,,37.36610109755387
한일단조공업(주),24740,2012/12,1996/11/29,,9.072789660190486
한일단조공업(주),24740,2013/12,1996/11/29,,-0.6092372016777987
한일단조공업(주),24740,2014/12,1996/11/29,,2.768821292437031
한일단조공업(주),24740,2015/12,1996/11/29,,5.874932456528758
한일단조공업(주),24740,2016/12,1996/11/29,,-20.229940876276533
한일단조공업(주),24740,2017/12,1996/11/29,,10.279394181186053
한일단조공업(주),24740,2018/12,1996/11/29,,14.560404422832967
한일단조공업(주),24740,2019/12,1996/11/29,,-7.487919946082407
한일단조공업(주),24740,2020/12,1996/11/29,,-2.1131158245269255
한일사료(주),5860,2010/12,1994/11/07,,-23.259919267214787
한일사료(주),5860,2011/12,1994/11/07,,37.14415109720689
한일사료(주),5860,2012/12,1994/11/07,,16.06547053651715
한일사료(주),5860,2013/12,1994/11/07,,2.030110452175907
한일사료(주),5860,2014/12,1994/11/07,,-3.5971030479735417
한일사료(주),5860,2015/12,1994/11/07,,17.018264031082392
한일사료(주),5860,2016/12,1994/11/07,,11.57431928933201
한일사료(주),5860,2017/12,1994/11/07,,-3.5047212213768586
한일사료(주),5860,2018/12,1994/11/07,,2.9034935388793373
한일사료(주),5860,2019/12,1994/11/07,,11.583320305353118
한일사료(주),5860,2020/12,1994/11/07,,-3.4608110860811663
한일시멘트(주),300720,2019/12,2018/08/06,,84.80707291779433
한일시멘트(주),300720,2020/12,2018/08/06,,2.9692484728357087
한일약품공업(주),3040,2005/03,1976/03/18,2006/11/21,8.617062091739902
한일철강(주),2220,2010/12,1988/10/07,,21.915527733183694
한일철강(주),2220,2011/12,1988/10/07,,-37.902652622007544
한일철강(주),2220,2012/12,1988/10/07,,-11.065343154264403
한일철강(주),2220,2013/12,1988/10/07,,-7.024069640651382
한일철강(주),2220,2014/12,1988/10/07,,-10.504973884836456
한일철강(주),2220,2015/12,1988/10/07,,-12.732862960446104
한일철강(주),2220,2016/12,1988/10/07,,-0.5777225085082929
한일철강(주),2220,2017/12,1988/10/07,,39.992031914835195
한일철강(주),2220,2018/12,1988/10/07,,8.245982332483976
한일철강(주),2220,2019/12,1988/10/07,,2.618450578786909
한일철강(주),2220,2020/12,1988/10/07,,-9.187494308673505
한일현대시멘트(주),6390,2010/12,1975/12/26,,-42.21816962237272
한일현대시멘트(주),6390,2011/12,1975/12/26,,-3.289874376359793
한일현대시멘트(주),6390,2012/12,1975/12/26,,1.2952111961796289
한일현대시멘트(주),6390,2013/12,1975/12/26,,-22.178198708364278
한일현대시멘트(주),6390,2014/12,1975/12/26,,-0.1970617115963537
한일현대시멘트(주),6390,2015/12,1975/12/26,,11.50021659315093
한일현대시멘트(주),6390,2016/12,1975/12/26,,4.314118180825983
한일현대시멘트(주),6390,2017/12,1975/12/26,,-7.964097536497296
한일현대시멘트(주),6390,2018/12,1975/12/26,,-2.601242904647987
한일현대시멘트(주),6390,2019/12,1975/12/26,,13.102936974461318
한일현대시멘트(주),6390,2020/12,1975/12/26,,-12.976676185789445
한일홀딩스(주),3300,2010/12,1969/11/20,,2.7455255299496035
한일홀딩스(주),3300,2011/12,1969/11/20,,-1.1879709735010782
한일홀딩스(주),3300,2012/12,1969/11/20,,14.648820280804909
한일홀딩스(주),3300,2013/12,1969/11/20,,27.388257860304186
한일홀딩스(주),3300,2014/12,1969/11/20,,4.235601721443416
한일홀딩스(주),3300,2015/12,1969/11/20,,4.239925836339948
한일홀딩스(주),3300,2016/12,1969/11/20,,4.636928305016876
한일홀딩스(주),3300,2017/12,1969/11/20,,9.233044098064468
한일홀딩스(주),3300,2018/12,1969/11/20,,-24.62118416615352
한일홀딩스(주),3300,2019/12,1969/11/20,,39.19756634754406
한일홀딩스(주),3300,2020/12,1969/11/20,,-7.169866175958059
한일화학공업(주),7770,2010/12,1992/09/07,,70.0074445056888
한일화학공업(주),7770,2011/12,1992/09/07,,-3.097077062477107
한일화학공업(주),7770,2012/12,1992/09/07,,-15.445950643496412
한일화학공업(주),7770,2013/12,1992/09/07,,3.816294239371988
한일화학공업(주),7770,2014/12,1992/09/07,,6.773702103622337
한일화학공업(주),7770,2015/12,1992/09/07,,-3.055339322440743
한일화학공업(주),7770,2016/12,1992/09/07,,36.89661351480357
한일화학공업(주),7770,2017/12,1992/09/07,,3.4908587675667615
한일화학공업(주),7770,2018/12,1992/09/07,,0.6455613934165616
한일화학공업(주),7770,2019/12,1992/09/07,,-28.876671955360138
한일화학공업(주),7770,2020/12,1992/09/07,,-20.16794854212593
한전산업개발(주),130660,2010/12,2010/12/16,,0.9506334462372701
한전산업개발(주),130660,2011/12,2010/12/16,,11.473568514918597
한전산업개발(주),130660,2012/12,2010/12/16,,-7.67562429911719
한전산업개발(주),130660,2013/12,2010/12/16,,15.810097941338983
한전산업개발(주),130660,2014/12,2010/12/16,,16.67520282398957
한전산업개발(주),130660,2015/12,2010/12/16,,-3.3218203445693235
한전산업개발(주),130660,2016/12,2010/12/16,,-6.702057261722026
한전산업개발(주),130660,2017/12,2010/12/16,,9.022778799731674
한전산업개발(주),130660,2018/12,2010/12/16,,-1.6868057795617821
한전산업개발(주),130660,2019/12,2010/12/16,,-5.635949812991545
한전산업개발(주),130660,2020/12,2010/12/16,,5.02070046385195
한전케이피에스(주),51600,2010/12,2007/12/14,,4.632319393850971
한전케이피에스(주),51600,2011/12,2007/12/14,,9.845480343780268
한전케이피에스(주),51600,2012/12,2007/12/14,,8.764200898166708
한전케이피에스(주),51600,2013/12,2007/12/14,,11.840962557886801
한전케이피에스(주),51600,2014/12,2007/12/14,,-3.577104485532611
한전케이피에스(주),51600,2015/12,2007/12/14,,8.676343703548607
한전케이피에스(주),51600,2016/12,2007/12/14,,3.6781316313424974
한전케이피에스(주),51600,2017/12,2007/12/14,,1.1178595764323684
한전케이피에스(주),51600,2018/12,2007/12/14,,0.4586942334993217
한전케이피에스(주),51600,2019/12,2007/12/14,,0.36199851911547903
한전케이피에스(주),51600,2020/12,2007/12/14,,4.511173458702988
한주금속(주),198940,2010/12,2014/08/12,2017/02/21,26.932272647569956
한주금속(주),198940,2011/12,2014/08/12,2017/02/21,
한주금속(주),198940,2012/12,2014/08/12,2017/02/21,
한주금속(주),198940,2013/12,2014/08/12,2017/02/21,
한주금속(주),198940,2014/12,2014/08/12,2017/02/21,
한주금속(주),198940,2015/12,2014/08/12,2017/02/21,
한창산업(주),79170,2010/12,2005/02/01,,21.735917615245892
한창산업(주),79170,2011/12,2005/02/01,,30.87797276254451
한창산업(주),79170,2012/12,2005/02/01,,-6.6218521893257
한창산업(주),79170,2013/12,2005/02/01,,-8.310560378513546
한창산업(주),79170,2014/12,2005/02/01,,-9.970404640855133
한창산업(주),79170,2015/12,2005/02/01,,1.2739764750320297
한창산업(주),79170,2016/12,2005/02/01,,-0.659614981966025
한창산업(주),79170,2017/12,2005/02/01,,13.63764309222032
한창산업(주),79170,2018/12,2005/02/01,,15.55664886457889
한창산업(주),79170,2019/12,2005/02/01,,4.853275321133426
한창산업(주),79170,2020/12,2005/02/01,,-13.89214956422776
한화솔루션(주),9830,2010/12,1974/06/19,,34.41347168204046
한화솔루션(주),9830,2011/12,1974/06/19,,10.594968165695033
한화솔루션(주),9830,2012/12,1974/06/19,,-12.343888106216674
한화솔루션(주),9830,2013/12,1974/06/19,,12.946179529952051
한화솔루션(주),9830,2014/12,1974/06/19,,2.438835102347345
한화솔루션(주),9830,2015/12,1974/06/19,,-0.22769793091919244
한화솔루션(주),9830,2016/12,1974/06/19,,15.202720358479342
한화솔루션(주),9830,2017/12,1974/06/19,,0.8962311430834794
한화솔루션(주),9830,2018/12,1974/06/19,,-3.166101856723206
한화솔루션(주),9830,2019/12,1974/06/19,,5.054634135597079
한화솔루션(주),9830,2020/12,1974/06/19,,-3.243910481792953
한화시스템(주),272210,2010/12,2019/11/13,,3.0247401441578377
한화시스템(주),272210,2011/12,2019/11/13,,-12.481790351545117
한화시스템(주),272210,2012/12,2019/11/13,,-9.1090016065616
한화시스템(주),272210,2013/12,2019/11/13,,20.919226294898564
한화시스템(주),272210,2014/12,2019/11/13,,9.834294109217772
한화시스템(주),272210,2015/12,2019/11/13,,5.808875415812434
한화시스템(주),272210,2016/12,2019/11/13,,19.883094670017204
한화시스템(주),272210,2017/12,2019/11/13,,-0.21621875490281653
한화시스템(주),272210,2018/12,2019/11/13,,31.4782583881884
한화시스템(주),272210,2019/12,2019/11/13,,36.94306485146145
한화시스템(주),272210,2020/12,2019/11/13,,6.265957443230262
한화에어로스페이스(주),12450,2010/12,1987/05/27,,20.219229174242138
한화에어로스페이스(주),12450,2011/12,1987/05/27,,-7.828497328944181
한화에어로스페이스(주),12450,2012/12,1987/05/27,,-0.43517603285181256
한화에어로스페이스(주),12450,2013/12,1987/05/27,,-0.7725056624852745
한화에어로스페이스(주),12450,2014/12,1987/05/27,,-10.17891725852639
한화에어로스페이스(주),12450,2015/12,1987/05/27,,-0.08459197435538171
한화에어로스페이스(주),12450,2016/12,1987/05/27,,34.64717422999108
한화에어로스페이스(주),12450,2017/12,1987/05/27,,19.79594181087901
한화에어로스페이스(주),12450,2018/12,1987/05/27,,5.638875373028799
한화에어로스페이스(주),12450,2019/12,1987/05/27,,18.210320870985132
한화에어로스페이스(주),12450,2020/12,1987/05/27,,1.089070105928312
한화화인케미칼(주),25850,2010/12,1995/11/10,2016/03/15,3.4018181231680646
한화화인케미칼(주),25850,2011/12,1995/11/10,2016/03/15,-35.857180398575906
한화화인케미칼(주),25850,2012/12,1995/11/10,2016/03/15,38.70832147610681
한화화인케미칼(주),25850,2013/12,1995/11/10,2016/03/15,-40.98906909133649
한화화인케미칼(주),25850,2014/12,1995/11/10,2016/03/15,-20.61497199966152
한화화인케미칼(주),25850,2015/12,1995/11/10,2016/03/15,53.876369796375
해성디에스(주),195870,2016/12,2016/06/24,,12.25489786059639
해성디에스(주),195870,2017/12,2016/06/24,,17.692177127085916
해성디에스(주),195870,2018/12,2016/06/24,,11.76076942181763
해성디에스(주),195870,2019/12,2016/06/24,,4.985018988853571
해성디에스(주),195870,2020/12,2016/06/24,,20.279440354320837
해성산업(주),34810,2010/12,1999/04/16,,3.107169447945285
해성산업(주),34810,2011/12,1999/04/16,,2.9042319536974546
해성산업(주),34810,2012/12,1999/04/16,,1.4725494229066005
해성산업(주),34810,2013/12,1999/04/16,,2.4437579508408276
해성산업(주),34810,2014/12,1999/04/16,,0.07087557641367578
해성산업(주),34810,2015/12,1999/04/16,,-4.584231979785938
해성산업(주),34810,2016/12,1999/04/16,,-2.1853119029249357
해성산업(주),34810,2017/12,1999/04/16,,0.7601702441724177
해성산업(주),34810,2018/12,1999/04/16,,22.389803459772292
해성산업(주),34810,2019/12,1999/04/16,,35.69099915458073
해성산업(주),34810,2020/12,1999/04/16,,2266.225197858154
해성옵틱스(주),76610,2010/12,2013/11/06,,30.5091448526952
해성옵틱스(주),76610,2011/12,2013/11/06,,27.15974159324371
해성옵틱스(주),76610,2012/12,2013/11/06,,120.46936289606481
해성옵틱스(주),76610,2013/12,2013/11/06,,167.86520338176533
해성옵틱스(주),76610,2014/12,2013/11/06,,7.542730836136112
해성옵틱스(주),76610,2015/12,2013/11/06,,56.015105003371914
해성옵틱스(주),76610,2016/12,2013/11/06,,29.090366715058575
해성옵틱스(주),76610,2017/12,2013/11/06,,-6.705033855701982
해성옵틱스(주),76610,2018/12,2013/11/06,,-40.43729112119878
해성옵틱스(주),76610,2019/12,2013/11/06,,71.1076360154406
해성옵틱스(주),76610,2020/12,2013/11/06,,-39.20423382458223
해원에스티(주),58480,2009/12,2002/01/15,2010/05/08,-23.46483750711631
해태유업(주),3900,2002/06,1979/02/15,2004/03/11,-1.3812159823592411
해태제과식품(주),101530,2010/12,2016/05/11,,9.18688184325274
해태제과식품(주),101530,2011/12,2016/05/11,,5.474025961929461
